"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"3068",-61461843804,50,28,0,37.64,15.5,"05",19,69.375,"Aceptable"
"3069",-61461840204,37,37,0,35.7,15.8,"05",20,66.125,"Aceptable"
"3070",-61461836604,25,54,0,32.41,16.8,"05",21,60.75,"Aceptable"
"3071",-61461833004,24,59,0,30.64,12.4,"05",22,50.25,"Buena"
"3072",-61461829404,24,65,0,29.19,12.5,"05",23,43.25,"Buena"
"3073",-61461825804,23,70,0,27.95,11.6,"05",0,37.5,"Buena"
"3074",-61461822204,20,74,0,26.9,10.5,"05",1,32.25,"Buena"
"3075",-61461818604,21,76,0,26.28,8.5,"05",2,28,"Buena"
"3076",-61461815004,22,77,0,25.84,8,"05",3,24.5,"Buena"
"3077",-61461811404,21,78,0,25.7,6.6,"05",4,22.5,"Buena"
"3078",-61461807804,19,78,0,25.53,6.4,"05",5,21.75,"Buena"
"3079",-61461804204,16,79,0,25.51,7.5,"05",6,20.75,"Buena"
"3080",-61461800604,15,78,0,25.64,7.4,"05",7,19.625,"Buena"
"3081",-61461797004,17,76,0,26.17,6,"05",8,18.875,"Buena"
"3082",-61461793404,17,73,0,26.78,7.1,"05",9,18.5,"Buena"
"3083",-61461789804,27,65,0,29.44,7.5,"05",10,19.25,"Buena"
"3084",-61461786204,41,57,0,31.76,6.8,"05",11,21.625,"Buena"
"3085",-61461782604,65,51,0,33.36,8.1,"05",12,27.125,"Aceptable"
"3086",-61461779004,80,44,0,35.02,9.4,"05",13,34.75,"Aceptable"
"3087",-61461775404,97,40,0,36.32,11.9,"05",14,44.875,"Mala"
"3088",-61461771804,73,38,0,36.19,12.1,"05",15,52.125,"Aceptable"
"3089",-61461768204,56,39,0,35.97,16,"05",16,57,"Aceptable"
"3090",-61461764604,53,38,0,36.35,16.3,"05",17,61.5,"Aceptable"
"3091",-61461761004,46,40,0,35.39,17.7,"05",18,63.875,"Aceptable"
"3092",-61461757404,38,42,0,34.69,15.4,"05",19,63.5,"Aceptable"
"3093",-61461753804,25,54,0,32.52,18,"05",20,58.5,"Aceptable"
"3094",-61461750204,24,58,0,31.15,14.4,"05",21,51.5,"Aceptable"
"3095",-61461746604,25,61,0,29.87,12.7,"05",22,42.5,"Buena"
"3096",-61461743004,25,64,0,28.83,15.8,"05",23,36.5,"Buena"
"3097",-61461739404,23,68,0,27.96,15.2,"05",0,32.375,"Buena"
"3098",-61461735804,21,71,0,27.09,11.1,"05",1,28.375,"Buena"
"3099",-61461732204,18,73,0,26.48,8.8,"05",2,24.875,"Buena"
"3100",-61461728604,17,74,0,26.16,9.4,"05",3,22.25,"Buena"
"3101",-61461725004,20,73,0,26.11,10.4,"05",4,21.625,"Buena"
"3102",-61461721404,17,73,0,25.75,9.5,"05",5,20.75,"Buena"
"3103",-61461717804,10,76,0,24.96,8.9,"05",6,18.875,"Buena"
"3104",-61461714204,9,77,0,24.64,9.4,"05",7,16.875,"Buena"
"3105",-61461710604,8,77,0,24.73,8.8,"05",8,15,"Buena"
"3106",-61461707004,13,76,0,24.86,8.4,"05",9,14,"Buena"
"3107",-61461703404,20,73,0,25.81,7.8,"05",10,14.25,"Buena"
"3108",-61461699804,33,64,0,28.18,9.4,"05",11,16.25,"Buena"
"3109",-61461696204,40,56,0,29.97,13.7,"05",12,18.75,"Buena"
"3110",-61461692604,38,58,0,30.11,11.3,"05",13,21.375,"Buena"
"3111",-61461689004,40,55,0,30.57,11.7,"05",14,25.125,"Buena"
"3112",-61461685404,34,52,0,30.84,12.8,"05",15,28.25,"Buena"
"3113",-61461681804,30,52,0,30.69,10.9,"05",16,31,"Buena"
"3114",-61461678204,24,52,0,30.78,8.5,"05",17,32.375,"Buena"
"3115",-61461674604,21,54,0,30.15,10.5,"05",18,32.5,"Buena"
"3116",-61461671004,22,58,0,29.47,8,"05",19,31.125,"Buena"
"3117",-61461667404,16,64,0,28.84,8,"05",20,28.125,"Buena"
"3118",-61461663804,13,67,0,28.02,11.1,"05",21,25,"Buena"
"3119",-61461660204,16,70,0,26.84,15.8,"05",22,22,"Buena"
"3120",-61461656604,16,73,0,25.99,16,"05",23,19.75,"Buena"
"3121",-61461653004,15,73,0,25.51,14.2,"05",0,17.875,"Buena"
"3122",-61461649404,15,75,0,25.08,10.5,"05",1,16.75,"Buena"
"3123",-61461645804,16,77,0,24.55,11.9,"05",2,16.125,"Buena"
"3124",-61461642204,18,79,0,24.04,12.5,"05",3,15.625,"Buena"
"3125",-61461638604,15,82,0,23.49,8.2,"05",4,15.5,"Buena"
"3126",-61461635004,14,84,0,23.39,9,"05",5,15.625,"Buena"
"3127",-61461631404,10,84,0,23.58,7.3,"05",6,14.875,"Buena"
"3128",-61461627804,8,84,0,23.56,7.9,"05",7,13.875,"Buena"
"3129",-61461624204,11,83,0,23.78,9.2,"05",8,13.375,"Buena"
"3130",-61461620604,15,82,0,23.99,13,"05",9,13.375,"Buena"
"3131",-61461617004,19,78,0,25.38,13.3,"05",10,13.75,"Buena"
"3132",-61461613404,26,67,0,27.75,15.2,"05",11,14.75,"Buena"
"3133",-61461609804,31,60,0,29.32,15.6,"05",12,16.75,"Buena"
"3134",-61461606204,36,54,0,30.81,14.4,"05",13,19.5,"Buena"
"3135",-61461602604,39,45,0,33.1,16.8,"05",14,23.125,"Buena"
"3136",-61461599004,41,40,0,34.15,18.5,"05",15,27.25,"Buena"
"3137",-61461595404,40,38,0,34.2,19.8,"05",16,30.875,"Buena"
"3138",-61461591804,38,37,0,33.71,18.8,"05",17,33.75,"Buena"
"3139",-61461588204,33,38,0,33.31,18.7,"05",18,35.5,"Buena"
"3140",-61461584604,27,41,0,31.73,20.4,"05",19,35.625,"Buena"
"3141",-61461581004,23,50,0,29.43,21.2,"05",20,34.625,"Buena"
"3142",-61461577404,21,56,0,27.53,20.8,"05",21,32.75,"Buena"
"3143",-61461573804,22,60,0,26.22,20.8,"05",22,30.625,"Buena"
"3144",-61461570204,22,64,0,25.1,17.5,"05",23,28.25,"Buena"
"3145",-61461566604,21,68,0,24.22,14.1,"05",0,25.875,"Buena"
"3146",-61461563004,20,70,0,23.82,10.2,"05",1,23.625,"Buena"
"3147",-61461559404,20,72,0,23.42,8.8,"05",2,22,"Buena"
"3148",-61461555804,18,72,0,23.23,7.5,"05",3,20.875,"Buena"
"3149",-61461552204,17,73,0,22.93,6.7,"05",4,20.125,"Buena"
"3150",-61461548604,13,75,0,22.5,6.9,"05",5,19.125,"Buena"
"3151",-61461545004,8,77,0,22.02,8.5,"05",6,17.375,"Buena"
"3152",-61461541404,10,79,0,21.88,8.5,"05",7,15.875,"Buena"
"3153",-61461537804,12,79,0,22.15,5.9,"05",8,14.75,"Buena"
"3154",-61461534204,16,76,0,23.25,5.1,"05",9,14.25,"Buena"
"3155",-61461530604,23,67,0,26.04,7.1,"05",10,14.625,"Buena"
"3156",-61461527004,32,59,0,27.73,8.5,"05",11,16.375,"Buena"
"3157",-61461523404,50,53,0,29.65,8.9,"05",12,20.5,"Buena"
"3158",-61461519804,56,45,0,31.88,12,"05",13,25.875,"Aceptable"
"3159",-61461516204,48,39,0,33.67,14.5,"05",14,30.875,"Buena"
"3160",-61461512604,45,35,0,34.61,17.1,"05",15,35.25,"Buena"
"3161",-61461509004,43,29,0,35.65,16.1,"05",16,39.125,"Buena"
"3162",-61461505404,44,25,0,36,17.2,"05",17,42.625,"Buena"
"3163",-61461501804,43,21,0,35.9,16.1,"05",18,45.125,"Buena"
"3164",-61461498204,39,23,0,34.72,16.5,"05",19,46,"Buena"
"3165",-61461494604,25,44,0,30.96,20.4,"05",20,42.875,"Buena"
"3166",-61461491004,23,53,0,28.77,19.2,"05",21,38.75,"Buena"
"3167",-61461487404,21,58,0,27.18,17.7,"05",22,35.375,"Buena"
"3168",-61461483804,21,61,0,26.05,13.4,"05",23,32.375,"Buena"
"3169",-61461480204,20,67,0,24.81,11.4,"05",0,29.5,"Buena"
"3170",-61461476604,21,71,0,23.9,10.3,"05",1,26.625,"Buena"
"3171",-61461473004,21,74,0,23.14,10.1,"05",2,23.875,"Buena"
"3172",-61461469404,19,76,0,22.94,8.5,"05",3,21.375,"Buena"
"3173",-61461465804,18,76,0,22.96,7.1,"05",4,20.5,"Buena"
"3174",-61461462204,17,76,0,23.11,6.8,"05",5,19.75,"Buena"
"3175",-61461458604,15,77,0,22.85,9.2,"05",6,19,"Buena"
"3176",-61461455004,11,77,0,22.87,7.8,"05",7,17.75,"Buena"
"3177",-61461451404,13,75,0,23.32,7.4,"05",8,16.875,"Buena"
"3178",-61461447804,18,71,0,24.69,6,"05",9,16.5,"Buena"
"3179",-61461444204,26,60,0,27.7,6,"05",10,17.125,"Buena"
"3180",-61461440604,40,53,0,29.06,7,"05",11,19.75,"Buena"
"3181",-61461437004,63,47,0,30.87,8.1,"05",12,25.375,"Aceptable"
"3182",-61461433404,69,42,0,32.14,9.7,"05",13,31.875,"Aceptable"
"3183",-61461429804,79,36,0,33.56,10.9,"05",14,39.875,"Aceptable"
"3184",-61461426204,57,32,0,34.63,12.3,"05",15,45.625,"Aceptable"
"3185",-61461422604,53,28,0,35.67,14.3,"05",16,50.625,"Aceptable"
"3186",-61461419004,44,29,0,34.57,15.5,"05",17,53.875,"Aceptable"
"3187",-61461415404,32,32,0,33.01,15.1,"05",18,54.625,"Aceptable"
"3188",-61461411804,28,31,0,32.66,11.2,"05",19,53.125,"Aceptable"
"3189",-61461408204,28,37,0,31.7,16.1,"05",20,48.75,"Buena"
"3190",-61461404604,25,51,0,29.43,16.3,"05",21,43.25,"Buena"
"3191",-61461401004,23,56,0,27.84,15.5,"05",22,36.25,"Buena"
"3192",-61461397404,23,59,0,26.89,10.6,"05",23,32,"Buena"
"3193",-61461393804,21,62,0,26.11,8.9,"05",0,28,"Buena"
"3194",-61461390204,21,64,0,25.48,8.9,"05",1,25.125,"Buena"
"3195",-61461386604,22,65,0,25.03,8.8,"05",2,23.875,"Buena"
"3196",-61461383004,20,68,0,23.79,8.1,"05",3,22.875,"Buena"
"3197",-61461379404,22,70,0,23.31,8,"05",4,22.125,"Buena"
"3198",-61461375804,21,72,0,23.33,7.2,"05",5,21.625,"Buena"
"3199",-61461372204,19,73,0,23.2,6.7,"05",6,21.125,"Buena"
"3200",-61461368604,16,73,0,23.12,6.4,"05",7,20.25,"Buena"
"3201",-61461365004,13,73,0,23.44,6.8,"05",8,19.25,"Buena"
"3202",-61461361404,15,71,0,24.28,5.9,"05",9,18.5,"Buena"
"3203",-61461357804,22,64,0,26.25,5.8,"05",10,18.5,"Buena"
"3204",-61461354204,34,57,0,28.29,7.7,"05",11,20.25,"Buena"
"3205",-61461350604,50,50,0,30.36,7.6,"05",12,23.75,"Buena"
"3206",-61461347004,73,44,0,32.12,7.9,"05",13,30.25,"Aceptable"
"3207",-61461343404,83,39,0,33.36,9.6,"05",14,38.25,"Aceptable"
"3208",-61461339804,69,35,0,34.18,10.8,"05",15,44.875,"Aceptable"
"3209",-61461336204,70,31,0,35.13,11.2,"05",16,52,"Aceptable"
"3210",-61461332604,63,27,0,35.43,12.2,"05",17,58,"Aceptable"
"3211",-61461329004,51,27,0,34.58,12.6,"05",18,61.625,"Aceptable"
"3212",-61461325404,44,26,0,34.05,13.8,"05",19,62.875,"Aceptable"
"3213",-61461321804,33,30,0,32.4,13.1,"05",20,60.75,"Aceptable"
"3214",-61461318204,31,39,0,30.8,17.7,"05",21,55.5,"Aceptable"
"3215",-61461314604,29,53,0,28.21,18.8,"05",22,48.75,"Buena"
"3216",-61461311004,28,57,0,26.54,15.9,"05",23,43.625,"Buena"
"3217",-61461307404,26,61,0,25.42,11.3,"05",0,38.125,"Buena"
"3218",-61461303804,26,65,0,24.4,9.2,"05",1,33.5,"Buena"
"3219",-61461300204,26,68,0,23.65,8.8,"05",2,30.375,"Buena"
"3220",-61461296604,24,70,0,22.95,8.5,"05",3,27.875,"Buena"
"3221",-61461293004,23,72,0,22.55,5.2,"05",4,26.625,"Buena"
"3222",-61461289404,16,74,0,21.91,5.8,"05",5,24.75,"Buena"
"3223",-61461285804,9,77,0,21.2,4,"05",6,22.25,"Buena"
"3224",-61461282204,11,76,0,22.42,3.3,"05",7,20.125,"Buena"
"3225",-61461278604,18,69,0,25.14,4.3,"05",8,19.125,"Buena"
"3226",-61461275004,24,60,0,27.39,4.9,"05",9,18.875,"Buena"
"3227",-61461271404,35,51,0,29.95,5.3,"05",10,20,"Buena"
"3228",-61461267804,47,42,0,32.51,5.6,"05",11,22.875,"Buena"
"3229",-61461264204,59,36,0,34.18,7.8,"05",12,27.375,"Aceptable"
"3230",-61461260604,73,30,0,34.93,11.5,"05",13,34.5,"Aceptable"
"3231",-61461257004,76,21,0,36.31,12.4,"05",14,42.875,"Aceptable"
"3232",-61461253404,72,20,0,36.91,13.3,"05",15,50.5,"Aceptable"
"3233",-61461249804,62,18,0,37.41,12.1,"05",16,56,"Aceptable"
"3234",-61461246204,58,15,0,37.61,12.8,"05",17,60.25,"Aceptable"
"3235",-61461242604,54,14,0,37.3,13.3,"05",18,62.625,"Aceptable"
"3236",-61461239004,42,19,0,35.96,14,"05",19,62,"Aceptable"
"3237",-61461235404,33,20,0,34.13,11.5,"05",20,58.75,"Aceptable"
"3238",-61461231804,33,37,0,31.3,19.1,"05",21,53.75,"Aceptable"
"3239",-61461228204,29,43,0,29.54,18.1,"05",22,47.875,"Buena"
"3240",-61461224604,27,49,0,27.85,14.1,"05",23,42.25,"Buena"
"3241",-61461221004,28,54,0,26.47,9.8,"05",0,38,"Buena"
"3242",-61461217404,28,57,0,25.7,8.8,"05",1,34.25,"Buena"
"3243",-61461213804,26,61,0,24.81,8.4,"05",2,30.75,"Buena"
"3244",-61461210204,25,64,0,24.31,6.4,"05",3,28.625,"Buena"
"3245",-61461206604,22,67,0,23.96,5.3,"05",4,27.25,"Buena"
"3246",-61461203004,16,70,0,23.46,5,"05",5,25.125,"Buena"
"3247",-61461199404,4,72,0,22.41,4.1,"05",6,22,"Buena"
"3248",-61461195804,4,70,0,23.11,5.2,"05",7,19.125,"Buena"
"3249",-61461192204,7,64,0,25.4,5.1,"05",8,16.5,"Buena"
"3250",-61461188604,22,55,0,28.92,3.8,"05",9,15.75,"Buena"
"3251",-61461185004,35,46,0,30.98,4.9,"05",10,16.875,"Buena"
"3252",-61461181404,53,38,0,32.71,6.9,"05",11,20.375,"Aceptable"
"3253",-61461177804,70,32,0,34.5,10,"05",12,26.375,"Aceptable"
"3254",-61461174204,87,25,0,35.98,15.4,"05",13,35.25,"Aceptable"
"3255",-61461170604,61,20,0,36.77,19.5,"05",14,42.375,"Aceptable"
"3256",-61461167004,49,22,0,37.14,16.7,"05",15,48,"Buena"
"3257",-61461163404,47,24,0,36.8,17.9,"05",16,53,"Aceptable"
"3258",-61461159804,46,23,0,36.8,16.8,"05",17,56,"Aceptable"
"3259",-61461156204,48,19,0,36.84,17.5,"05",18,57.625,"Aceptable"
"3260",-61461152604,44,18,0,36.14,15.8,"05",19,56.5,"Aceptable"
"3261",-61461149004,33,24,0,34.39,15.8,"05",20,51.875,"Aceptable"
"3262",-61461145404,28,38,0,32.03,20.4,"05",21,44.5,"Buena"
"3263",-61461141804,28,47,0,29.54,18.6,"05",22,40.375,"Buena"
"3264",-61461138204,28,50,0,28.19,13.1,"05",23,37.75,"Buena"
"3265",-61461134604,25,54,0,27.03,8.6,"05",0,35,"Buena"
"3266",-61461131004,24,57,0,26.19,7.6,"05",1,32.25,"Buena"
"3267",-61461127404,21,61,0,25.37,7.2,"05",2,28.875,"Buena"
"3268",-61461123804,20,64,0,24.52,8.3,"05",3,25.875,"Buena"
"3269",-61461120204,18,67,0,23.78,7.7,"05",4,24,"Buena"
"3270",-61461116604,17,68,0,23.3,6.8,"05",5,22.625,"Buena"
"3271",-61461113004,15,71,0,22.69,6.5,"05",6,21,"Buena"
"3272",-61461109404,10,72,0,22.98,5.6,"05",7,18.75,"Buena"
"3273",-61461105804,15,69,0,24.37,6.2,"05",8,17.5,"Buena"
"3274",-61461102204,20,64,0,26.1,5.9,"05",9,17,"Buena"
"3275",-61461098604,31,57,0,28.2,6.4,"05",10,18.25,"Buena"
"3276",-61461095004,64,47,0,30.17,8.2,"05",11,23.75,"Aceptable"
"3277",-61461091404,69,36,0,32.4,9.8,"05",12,30.125,"Aceptable"
"3278",-61461087804,55,30,0,34.32,14.5,"05",13,34.875,"Aceptable"
"3279",-61461084204,58,28,0,35.79,13.5,"05",14,40.25,"Aceptable"
"3280",-61461080604,60,23,0,37.74,12,"05",15,46.5,"Aceptable"
"3281",-61461077004,57,17,0,38.09,14.5,"05",16,51.75,"Aceptable"
"3282",-61461073404,54,15,0,37.38,16.2,"05",17,56,"Aceptable"
"3283",-61461069804,51,16,0,36.98,15.7,"05",18,58.5,"Aceptable"
"3284",-61461066204,47,16,0,36.21,13.9,"05",19,56.375,"Aceptable"
"3285",-61461062604,38,31,0,33.6,16.7,"05",20,52.5,"Aceptable"
"3286",-61461059004,30,44,0,31.02,16.5,"05",21,49.375,"Buena"
"3287",-61461055404,24,50,0,29.33,12.9,"05",22,45.125,"Buena"
"3288",-61461051804,28,53,0,28.35,11.4,"05",23,41.125,"Buena"
"3289",-61461048204,29,56,0,27.29,8.8,"05",0,37.625,"Buena"
"3290",-61461044604,24,60,0,26.14,8.5,"05",1,33.875,"Buena"
"3291",-61461041004,20,63,0,25.35,9.3,"05",2,30,"Buena"
"3292",-61461037404,19,65,0,24.54,9.5,"05",3,26.5,"Buena"
"3293",-61461033804,20,67,0,23.9,8.5,"05",4,24.25,"Buena"
"3294",-61461030204,20,69,0,23.47,7.3,"05",5,23,"Buena"
"3295",-61461026604,14,72,0,22.6,8.3,"05",6,21.75,"Buena"
"3296",-61461023004,13,73,0,22.62,6.5,"05",7,19.875,"Buena"
"3297",-61461019404,16,70,0,23.98,6.4,"05",8,18.25,"Buena"
"3298",-61461015804,20,63,0,26.36,4.9,"05",9,17.75,"Buena"
"3299",-61461012204,27,54,0,28.91,5.4,"05",10,18.625,"Buena"
"3300",-61461008604,43,50,0,30.19,7.3,"05",11,21.625,"Buena"
"3301",-61461005004,63,46,0,31.61,8.3,"05",12,27,"Aceptable"
"3302",-61461001404,87,41,0,33.14,9.4,"05",13,35.375,"Aceptable"
"3303",-61460997804,95,36,0,34.89,10.3,"05",14,45.5,"Aceptable"
"3304",-61460994204,113,34,0,35.78,12,"05",15,58,"Mala"
"3305",-61460990604,79,32,0,36.03,15.5,"05",16,65.875,"Aceptable"
"3306",-61460987004,65,31,0,35.99,14.5,"05",17,71.5,"Mala"
"3307",-61460983404,55,35,0,34.01,15.8,"05",18,75,"Mala"
"3308",-61460979804,43,38,0,32.55,15.4,"05",19,75,"Mala"
"3309",-61460976204,40,39,0,32.23,14.6,"05",20,72.125,"Mala"
"3310",-61460972604,37,38,0,32.05,9.6,"05",21,65.875,"Aceptable"
"3311",-61460969004,28,46,0,30.01,12.5,"05",22,57.5,"Aceptable"
"3312",-61460965404,25,54,0,28.13,9.8,"05",23,46.5,"Buena"
"3313",-61460961804,23,57,0,27.15,8.2,"05",0,39.5,"Buena"
"3314",-61460958204,24,62,0,26.24,9.5,"05",1,34.375,"Buena"
"3315",-61460954604,23,65,0,25.48,8.1,"05",2,30.375,"Buena"
"3316",-61460951004,21,67,0,24.9,7.1,"05",3,27.625,"Buena"
"3317",-61460947404,17,71,0,24.05,6.5,"05",4,24.75,"Buena"
"3318",-61460943804,16,73,0,23.76,5.9,"05",5,22.125,"Buena"
"3319",-61460940204,13,73,0,23.52,5.4,"05",6,20.25,"Buena"
"3320",-61460936604,11,74,0,23.7,5.9,"05",7,18.5,"Buena"
"3321",-61460933004,15,69,0,25.72,4.6,"05",8,17.5,"Buena"
"3322",-61460929404,21,61,0,27.96,4.9,"05",9,17.125,"Buena"
"3323",-61460925804,31,56,0,29.15,6.5,"05",10,18.125,"Buena"
"3324",-61460922204,46,50,0,31.13,7,"05",11,21.25,"Buena"
"3325",-61460918604,65,40,0,34.02,6.7,"05",12,27.25,"Aceptable"
"3326",-61460915004,82,35,0,35.65,8.3,"05",13,35.5,"Aceptable"
"3328",-61460907804,89,28,0,37.72,12.6,"05",15,49.8571428571429,"Aceptable"
"3329",-61460904204,98,24,0,37.92,16.3,"05",16,61.7142857142857,"Mala"
"3330",-61460900604,68,28,0,36.66,15.4,"05",17,68.4285714285714,"Aceptable"
"3331",-61460897004,60,29,0,36.2,15.3,"05",18,72.5714285714286,"Mala"
"3332",-61460893404,49,31,0,34.99,16.6,"05",19,73,"Mala"
"3333",-61460889804,36,34,0,34.01,13.6,"05",20,68.8571428571429,"Aceptable"
"3334",-61460886204,27,49,0,31.6,16,"05",21,61,"Aceptable"
"3335",-61460882604,25,55,0,30.1,12.7,"05",22,56.5,"Aceptable"
"3336",-61460879004,26,60,0,29.05,10.2,"05",23,48.625,"Buena"
"3337",-61460875404,25,61,0,28.39,8.1,"05",0,39.5,"Buena"
"3338",-61460871804,25,64,0,27.39,8.9,"05",1,34.125,"Buena"
"3339",-61460868204,24,68,0,26.38,8.3,"05",2,29.625,"Buena"
"3340",-61460864604,21,70,0,25.86,5.2,"05",3,26.125,"Buena"
"3341",-61460861004,12,73,0,24.8,6.1,"05",4,23.125,"Buena"
"3342",-61460857404,13,76,0,24.39,3.6,"05",5,21.375,"Buena"
"3343",-61460853804,4,76,0,24.25,5.1,"05",6,18.75,"Buena"
"3344",-61460850204,5,76,0,24.48,4.7,"05",7,16.125,"Buena"
"3345",-61460846604,9,70,0,26.76,6.8,"05",8,14.125,"Buena"
"3346",-61460843004,32,34,0,32.91,13.1,"05",9,15,"Buena"
"3347",-61460839404,56,12,0,38,23.3,"05",10,19,"Aceptable"
"3348",-61460835804,62,9,0,38.72,25.3,"05",11,24.125,"Aceptable"
"3349",-61460832204,64,8,0,40.14,25.4,"05",12,30.625,"Aceptable"
"3350",-61460828604,65,6,0,41.29,21.5,"05",13,37.125,"Aceptable"
"3351",-61460825004,66,6,0,42.02,22.1,"05",14,44.875,"Aceptable"
"3352",-61460821404,67,6,0,42.42,19.8,"05",15,52.625,"Aceptable"
"3353",-61460817804,67,5,0,42.94,15.9,"05",16,59.875,"Aceptable"
"3354",-61460814204,88,9,0,42.63,12.4,"05",17,66.875,"Aceptable"
"3355",-61460810604,90,11,0,41.35,13.1,"05",18,71.125,"Mala"
"3356",-61460807004,79,15,0,39.94,11.4,"05",19,73.25,"Mala"
"3357",-61460803404,49,19,0,37.98,8.4,"05",20,71.375,"Mala"
"3358",-61460799804,35,34,0,35.47,15.9,"05",21,67.625,"Aceptable"
"3359",-61460796204,40,32,0,33.6,13.5,"05",22,64.375,"Aceptable"
"3360",-61460792604,39,28,0,32.67,8.9,"05",23,60.875,"Aceptable"
"3362",-61460785404,39,34,0,30.71,9.4,"05",1,53,"Aceptable"
"3363",-61460781804,35,53,0,28.53,10.5,"05",2,45.1428571428571,"Buena"
"3364",-61460778204,30,61,0,27.47,9.3,"05",3,38.1428571428571,"Buena"
"3365",-61460774604,30,66,0,26.37,9.6,"05",4,35.4285714285714,"Buena"
"3366",-61460771004,28,67,0,25.57,9.9,"05",5,34.4285714285714,"Buena"
"3367",-61460767404,23,68,0,25.03,7.8,"05",6,32,"Buena"
"3368",-61460763804,20,68,0,25.34,6.2,"05",7,29.2857142857143,"Buena"
"3369",-61460760204,24,64,0,27,5.8,"05",8,28.625,"Buena"
"3370",-61460756604,28,61,0,27.85,7.9,"05",9,27.25,"Buena"
"3371",-61460753004,39,59,0,29.02,9,"05",10,27.75,"Buena"
"3372",-61460749404,62,50,0,31.51,8.2,"05",11,31.75,"Aceptable"
"3373",-61460745804,89,40,0,34.25,8.6,"05",12,39.125,"Aceptable"
"3374",-61460742204,114,32,0,36.54,8.8,"05",13,49.875,"Mala"
"3375",-61460738604,131,27,0,38.41,8.9,"05",14,63.375,"Mala"
"3376",-61460735004,133,22,0,39.41,10.6,"05",15,77.5,"Mala"
"3377",-61460731404,109,18,0,40.15,11.4,"05",16,88.125,"Mala"
"3378",-61460727804,99,16,0,40.09,13.4,"05",17,97,"Muy Mala"
"3379",-61460724204,93,18,0,39.33,14.2,"05",18,103.75,"Muy Mala"
"3380",-61460720604,60,22,0,37.86,15.2,"05",19,103.5,"Muy Mala"
"3381",-61460717004,54,31,0,35.54,13.1,"05",20,99.125,"Muy Mala"
"3382",-61460713404,50,34,0,34.44,11,"05",21,91.125,"Mala"
"3383",-61460709804,32,39,0,33.13,14.1,"05",22,78.75,"Mala"
"3384",-61460706204,29,41,0,31.99,10.3,"05",23,65.75,"Aceptable"
"3385",-61460702604,23,46,0,30.49,10.9,"05",0,55,"Aceptable"
"3386",-61460699004,25,50,0,28.93,9.2,"05",1,45.75,"Buena"
"3387",-61460695404,26,55,0,27.88,10.7,"05",2,37.375,"Buena"
"3388",-61460691804,25,63,0,26.53,10.7,"05",3,33,"Buena"
"3389",-61460688204,26,68,0,25.73,9.8,"05",4,29.5,"Buena"
"3390",-61460684604,18,73,0,24.89,10.5,"05",5,25.5,"Buena"
"3391",-61460681004,23,74,0,24.68,9.8,"05",6,24.375,"Buena"
"3392",-61460677404,24,73,0,24.98,6.9,"05",7,23.75,"Buena"
"3393",-61460673804,24,76,0,24.57,8.3,"05",8,23.875,"Buena"
"3394",-61460670204,31,72,0,25.42,11.1,"05",9,24.625,"Buena"
"3395",-61460666604,31,71,0,25.54,12.8,"05",10,25.25,"Buena"
"3396",-61460663004,31,67,0,26.46,10.6,"05",11,26,"Buena"
"3397",-61460659404,29,66,0,27.04,10.4,"05",12,26.375,"Buena"
"3398",-61460655804,39,58,0,29.41,12.7,"05",13,29,"Buena"
"3399",-61460652204,45,52,0,31,13.2,"05",14,31.75,"Buena"
"3400",-61460648604,44,48,0,30.96,12.5,"05",15,34.25,"Buena"
"3401",-61460645004,40,61,0,27.23,10.8,"05",16,36.25,"Buena"
"3402",-61460641404,40,57,0,26.47,13.5,"05",17,37.375,"Buena"
"3403",-61460637804,40,57,0,26.48,12.2,"05",18,38.5,"Buena"
"3404",-61460634204,33,61,0,26.06,11.9,"05",19,38.75,"Buena"
"3405",-61460630604,30,65,0,25.6,12.9,"05",20,38.875,"Buena"
"3406",-61460627004,31,69,0,24.9,15.3,"05",21,37.875,"Buena"
"3407",-61460623404,30,72,0,24.25,13.7,"05",22,36,"Buena"
"3408",-61460619804,24,80,0,23.41,8.8,"05",23,33.5,"Buena"
"3409",-61460616204,24,82,0,22.75,13.2,"05",0,31.5,"Buena"
"3410",-61460612604,34,84,0,21.22,17,"05",1,30.75,"Buena"
"3411",-61460609004,31,85,0,21.15,15.4,"05",2,29.625,"Buena"
"3412",-61460605404,29,85,0,21.35,12.7,"05",3,29.125,"Buena"
"3414",-61460598204,23,86,0,21.36,8,"05",5,27.8571428571429,"Buena"
"3415",-61460594604,19,87,0,21.38,7.5,"05",6,26.2857142857143,"Buena"
"3416",-61460591004,13,87,0.003,21.59,8.2,"05",7,24.7142857142857,"Buena"
"3417",-61460587404,17,88,0.009,21.58,10.4,"05",8,23.7142857142857,"Buena"
"3418",-61460583804,18,88,0.008,21.7,10.6,"05",9,21.4285714285714,"Buena"
"3419",-61460580204,22,88,0.009,21.6,11.1,"05",10,20.1428571428571,"Buena"
"3420",-61460576604,21,88,0.005,22.07,10.7,"05",11,19,"Buena"
"3421",-61460573004,20,88,0.008,22.36,9.8,"05",12,19.125,"Buena"
"3422",-61460569404,23,87,0.008,23.01,10.9,"05",13,19.125,"Buena"
"3423",-61460565804,24,86,0.011,23.4,9.1,"05",14,19.75,"Buena"
"3425",-61460558604,23,83,0.011,24.63,4,"05",16,21.5714285714286,"Buena"
