"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"2615",1650423600,23,60,0.002,24.82,23.7,"04",21,23.875,"Buena"
"2616",1650427200,22,61,0.002,24.55,15.9,"04",22,23.25,"Buena"
"2617",1650430800,22,65,0.002,23.73,18.8,"04",23,22.625,"Buena"
"2618",1650434400,21,67,0.002,23.32,8.6,"04",0,21.875,"Buena"
"2619",1650438000,20,69,0.002,22.9,4.9,"04",1,21.5,"Buena"
"2620",1650441600,19,71,0.002,22.62,6.4,"04",2,21.375,"Buena"
"2621",1650445200,18,73,0.002,22.16,4.9,"04",3,21.375,"Buena"
"2622",1650448800,15,73,0.002,21.91,8.6,"04",4,20,"Buena"
"2623",1650452400,4,75,0.001,21.28,4,"04",5,17.625,"Buena"
"2624",1650456000,5,75,0.013,21.27,4.9,"04",6,15.5,"Buena"
"2625",1650459600,7,74,0.105,21.78,5.8,"04",7,13.625,"Buena"
"2626",1650463200,13,67,0.332,23.71,6.3,"04",8,12.625,"Buena"
"2627",1650466800,16,62,0.494,25.39,6.6,"04",9,12.125,"Buena"
"2628",1650470400,24,61,0.565,25.88,6.9,"04",10,12.75,"Buena"
"2629",1650474000,34,59,0.593,26.56,6.9,"04",11,14.75,"Buena"
"2630",1650477600,45,55,0.619,28.06,6.1,"04",12,18.5,"Buena"
"2631",1650481200,52,52,0.436,28.79,6.5,"04",13,24.5,"Aceptable"
"2632",1650484800,50,48,0.374,29.81,7,"04",14,30.125,"Buena"
"2633",1650488400,49,46,0.283,30.36,8.1,"04",15,35.375,"Buena"
"2634",1650492000,37,52,0.035,28.55,10.6,"04",16,38.375,"Buena"
"2635",1650495600,28,60,0.014,26.44,9.6,"04",17,39.875,"Buena"
"2636",1650499200,28,60,0.01,24.99,10.7,"04",18,40.375,"Buena"
"2637",1650502800,33,64,0.002,23.76,11,"04",19,40.25,"Buena"
"2638",1650506400,31,63,0.001,23.92,7.8,"04",20,38.5,"Buena"
"2639",1650510000,25,62,0.001,23.97,3.9,"04",21,35.125,"Buena"
"2640",1650513600,31,67,0.001,23.95,6.5,"04",22,32.75,"Buena"
"2641",1650517200,22,71,0.001,22.83,7.5,"04",23,29.375,"Buena"
"2642",1650520800,25,74,0.001,22.36,6.2,"04",0,27.875,"Buena"
"2643",1650524400,22,76,0.001,21.93,9.3,"04",1,27.125,"Buena"
"2644",1650528000,17,79,0.001,21.61,6.5,"04",2,25.75,"Buena"
"2645",1650531600,13,83,0.002,21.53,3.9,"04",3,23.25,"Buena"
"2646",1650535200,12,84,0.002,21.59,4.2,"04",4,20.875,"Buena"
"2647",1650538800,11,82,0.003,21.8,3.2,"04",5,19.125,"Buena"
"2648",1650542400,7,80,0.013,21.81,4.6,"04",6,16.125,"Buena"
"2649",1650546000,7,78,0.095,22.26,3.2,"04",7,14.25,"Buena"
"2650",1650549600,13,71,0.372,24.84,5.2,"04",8,12.75,"Buena"
"2651",1650553200,20,64,0.532,26.38,6.4,"04",9,12.5,"Buena"
"2652",1650556800,31,60,0.574,27.38,6.2,"04",10,14.25,"Buena"
"2653",1650560400,38,59,0.523,27.68,7.2,"04",11,17.375,"Buena"
"2654",1650564000,44,48,0.774,29.92,11.8,"04",12,21.375,"Buena"
"2655",1650567600,43,47,0.71,30.86,14.6,"04",13,25.375,"Buena"
"2656",1650571200,42,49,0.482,30.3,17.7,"04",14,29.75,"Buena"
"2657",1650574800,40,45,0.464,31.57,15.4,"04",15,33.875,"Buena"
"2658",1650578400,40,43,0.301,31.63,16.1,"04",16,37.25,"Buena"
"2659",1650582000,40,42,0.153,31.52,16.8,"04",17,39.75,"Buena"
"2660",1650585600,39,46,0.014,30.44,19.4,"04",18,40.75,"Buena"
"2661",1650589200,36,57,0.003,28.24,24.2,"04",19,40.5,"Buena"
"2662",1650592800,34,62,0.002,26.86,20.3,"04",20,39.25,"Buena"
"2663",1650596400,33,65,0.002,26.19,14.3,"04",21,38,"Buena"
"2664",1650600000,32,67,0.002,25.7,13.3,"04",22,36.75,"Buena"
"2665",1650603600,32,69,0.002,25.37,13.7,"04",23,35.75,"Buena"
"2666",1650607200,27,72,0.002,24.76,10.1,"04",0,34.125,"Buena"
"2667",1650610800,29,73,0.002,24.19,10.4,"04",1,32.75,"Buena"
"2668",1650614400,26,78,0.002,23.15,10.8,"04",2,31.125,"Buena"
"2669",1650618000,25,79,0.002,22.98,12.5,"04",3,29.75,"Buena"
"2670",1650621600,27,78,0.002,23.28,9.2,"04",4,28.875,"Buena"
"2671",1650625200,28,76,0.002,23.37,7.1,"04",5,28.25,"Buena"
"2672",1650628800,19,76,0.01,23.46,7.1,"04",6,26.625,"Buena"
"2673",1650632400,16,74,0.049,23.72,7.6,"04",7,24.625,"Buena"
"2674",1650636000,23,67,0.188,24.83,8.3,"04",8,24.125,"Buena"
"2675",1650639600,33,58,0.563,26.52,11.8,"04",9,24.625,"Buena"
"2676",1650643200,36,54,0.394,27.24,9.5,"04",10,25.875,"Buena"
"2677",1650646800,38,52,0.5,28.04,12.1,"04",11,27.5,"Buena"
"2678",1650650400,38,51,0.414,28.32,14.3,"04",12,28.875,"Buena"
"2679",1650654000,38,48,0.446,29.38,10.7,"04",13,30.125,"Buena"
"2680",1650657600,44,41,0.542,31.63,10.4,"04",14,33.25,"Buena"
"2681",1650661200,46,36,0.501,33.01,11,"04",15,37,"Buena"
"2682",1650664800,44,33,0.344,33.19,15.5,"04",16,39.625,"Buena"
"2683",1650668400,41,32,0.177,32.58,16.3,"04",17,40.625,"Buena"
"2684",1650672000,38,32,0.041,31.47,14.7,"04",18,40.875,"Buena"
"2685",1650675600,33,36,0.002,30.04,14.6,"04",19,40.25,"Buena"
"2686",1650679200,34,50,0.002,27.08,27.7,"04",20,39.75,"Buena"
"2687",1650682800,33,55,0.002,25.83,22.7,"04",21,39.125,"Buena"
"2688",1650686400,33,58,0.002,25.1,21.1,"04",22,37.75,"Buena"
"2689",1650690000,33,62,0.002,24.36,18.7,"04",23,36.125,"Buena"
"2690",1650693600,30,65,0.002,23.61,11.5,"04",0,34.375,"Buena"
"2691",1650697200,30,69,0.002,22.85,9.8,"04",1,33,"Buena"
"2692",1650700800,28,72,0.002,22.38,7.8,"04",2,31.75,"Buena"
"2693",1650704400,27,72,0.002,22.28,5.4,"04",3,31,"Buena"
"2694",1650708000,26,73,0.002,22.22,3.9,"04",4,30,"Buena"
"2695",1650711600,24,74,0.002,22.06,4.9,"04",5,28.875,"Buena"
"2696",1650715200,20,75,0.013,21.85,4.3,"04",6,27.25,"Buena"
"2697",1650718800,14,74,0.041,21.89,5.1,"04",7,24.875,"Buena"
"2698",1650722400,13,72,0.114,22.52,5.2,"04",8,22.75,"Buena"
"2699",1650726000,18,69,0.188,23.28,5.3,"04",9,21.25,"Buena"
"2700",1650729600,25,64,0.27,24.37,5.3,"04",10,20.875,"Buena"
"2701",1650733200,36,57,0.568,26.29,6,"04",11,22,"Buena"
"2702",1650736800,48,47,0.778,29.45,7.3,"04",12,24.75,"Buena"
"2703",1650740400,42,43,0.342,29.99,10.1,"04",13,27,"Buena"
"2704",1650744000,35,49,0.101,28.01,11.1,"04",14,28.875,"Buena"
"2705",1650747600,36,50,0.107,27.95,9,"04",15,31.625,"Buena"
"2706",1650751200,35,46,0.144,29.04,8.4,"04",16,34.375,"Buena"
"2707",1650754800,25,47,0.052,28.73,9.5,"04",17,35.25,"Buena"
"2708",1650758400,21,46,0.046,28.73,8.6,"04",18,34.75,"Buena"
"2709",1650762000,29,44,0.003,28.49,9.8,"04",19,33.875,"Buena"
"2710",1650765600,33,43,0.001,28.48,7.1,"04",20,32,"Buena"
"2711",1650769200,31,49,0.001,27.53,6.7,"04",21,30.625,"Buena"
"2712",1650772800,29,59,0.001,25.86,6.4,"04",22,29.875,"Buena"
"2713",1650776400,29,62,0.001,25.12,7,"04",23,29,"Buena"
"2714",1650780000,27,65,0.001,24.44,8.3,"04",0,28,"Buena"
"2715",1650783600,25,70,0.001,23.32,5.2,"04",1,28,"Buena"
"2716",1650787200,22,73,0.001,22.53,4.3,"04",2,28.125,"Buena"
"2717",1650790800,21,73,0.002,22.58,4.2,"04",3,27.125,"Buena"
"2718",1650794400,21,72,0.002,22.79,4.1,"04",4,25.625,"Buena"
"2719",1650798000,19,74,0.002,22.31,3.7,"04",5,24.125,"Buena"
"2720",1650801600,16,74,0.013,21.89,4.7,"04",6,22.5,"Buena"
"2721",1650805200,18,73,0.078,21.51,8.8,"04",7,21.125,"Buena"
"2722",1650808800,22,71,0.141,22.03,8.9,"04",8,20.5,"Buena"
"2723",1650812400,25,67,0.372,23.6,5.8,"04",9,20.5,"Buena"
"2724",1650816000,36,57,0.648,26.49,6.1,"04",10,22.25,"Buena"
"2725",1650819600,56,53,0.725,28.02,6.2,"04",11,26.625,"Aceptable"
"2726",1650823200,62,46,0.753,30.24,6.7,"04",12,31.75,"Aceptable"
"2727",1650826800,53,38,0.688,32.78,9.6,"04",13,36,"Aceptable"
"2728",1650830400,43,43,0.101,30.17,13,"04",14,39.375,"Buena"
"2729",1650834000,37,49,0.056,28.56,8.4,"04",15,41.75,"Buena"
"2730",1650837600,36,50,0.009,27.81,8.7,"04",16,43.5,"Buena"
"2731",1650841200,35,46,0.082,28.63,9.2,"04",17,44.75,"Buena"
"2732",1650844800,35,38,0.05,29.27,7.1,"04",18,44.625,"Buena"
"2733",1650848400,28,36,0.002,29.01,5.8,"04",19,41.125,"Buena"
"2734",1650852000,25,35,0.001,28.24,9.3,"04",20,36.5,"Buena"
"2735",1650855600,31,35,0.001,28,5.1,"04",21,33.75,"Buena"
"2736",1650859200,29,48,0.001,27.08,7.6,"04",22,32,"Buena"
"2737",1650862800,33,53,0.001,26.29,8,"04",23,31.5,"Buena"
"2738",1650866400,32,60,0.001,24.89,5.1,"04",0,31,"Buena"
"2739",1650870000,25,67,0.001,23.84,5.3,"04",1,29.75,"Buena"
"2740",1650873600,24,76,0.001,23.08,8,"04",2,28.375,"Buena"
"2741",1650877200,23,77,0.002,23.07,7.8,"04",3,27.75,"Buena"
"2742",1650880800,18,75,0.002,23.13,3.9,"04",4,26.875,"Buena"
"2743",1650884400,23,70,0.002,23.39,4.4,"04",5,25.875,"Buena"
"2744",1650888000,20,73,0.008,23.06,5,"04",6,24.75,"Buena"
"2745",1650891600,15,72,0.038,23.07,7.2,"04",7,22.5,"Buena"
"2746",1650895200,12,72,0.112,23.47,7.9,"04",8,20,"Buena"
"2747",1650898800,22,66,0.249,25.02,5.9,"04",9,19.625,"Buena"
"2748",1650902400,28,65,0.16,25.34,4.6,"04",10,20.125,"Buena"
"2749",1650906000,34,58,0.337,26.55,5.6,"04",11,21.5,"Buena"
"2750",1650909600,45,50,0.545,28.36,7.4,"04",12,24.875,"Buena"
"2751",1650913200,36,51,0.098,27.43,6.9,"04",13,26.5,"Buena"
"2752",1650916800,35,52,0.068,27.15,5.8,"04",14,28.375,"Buena"
"2753",1650920400,34,52,0.075,27.34,6.1,"04",15,30.75,"Buena"
"2754",1650924000,24,54,0.044,26.76,6.8,"04",16,32.25,"Buena"
"2755",1650927600,20,55,0.031,26.39,8.1,"04",17,32,"Buena"
"2756",1650931200,18,56,0.018,25.95,5.4,"04",18,30.75,"Buena"
"2757",1650934800,12,59,0.002,25.25,3.2,"04",19,28,"Buena"
"2758",1650938400,19,57,0.002,25.72,5.6,"04",20,24.75,"Buena"
"2759",1650942000,26,69,0.004,23.69,10,"04",21,23.5,"Buena"
"2760",1650945600,37,82,0.003,18.89,7.9,"04",22,23.75,"Buena"
"2761",1650949200,31,84,0.003,18.91,6.3,"04",23,23.375,"Buena"
"2762",1650952800,37,72,0.005,19.55,11.4,"04",0,25,"Buena"
"2763",1650956400,33,72,0.002,19.64,7.3,"04",1,26.625,"Buena"
"2764",1650960000,23,78,0.002,19.07,8,"04",2,27.25,"Buena"
"2765",1650963600,29,77,0.001,18.91,8.5,"04",3,29.375,"Buena"
"2766",1650967200,24,79,0.001,18.43,5.3,"04",4,30,"Buena"
"2767",1650970800,12,79,0.002,18.46,7.2,"04",5,28.25,"Buena"
"2768",1650974400,9,80,0.017,18.42,3.9,"04",6,24.75,"Buena"
"2769",1650978000,8,77,0.056,19,8.4,"04",7,21.875,"Buena"
"2770",1650981600,22,76,0.31,19.46,9.2,"04",8,20,"Buena"
"2771",1650985200,36,61,0.563,22.97,7.6,"04",9,20.375,"Buena"
"2772",1650988800,43,52,0.677,24.93,8.2,"04",10,22.875,"Buena"
"2773",1650992400,44,52,0.47,25.31,9.6,"04",11,24.75,"Buena"
"2774",1650996000,47,48,0.478,25.94,11.1,"04",12,27.625,"Buena"
"2775",1650999600,45,52,0.379,24.96,11,"04",13,31.75,"Buena"
"2776",1651003200,54,48,0.602,26.52,10.5,"04",14,37.375,"Aceptable"
"2777",1651006800,50,49,0.491,26.44,12,"04",15,42.625,"Buena"
"2778",1651010400,47,50,0.35,25.88,16.4,"04",16,45.75,"Buena"
"2779",1651014000,43,54,0.17,24.4,20.1,"04",17,46.625,"Buena"
"2780",1651017600,40,58,0.03,23.05,15.4,"04",18,46.25,"Buena"
"2781",1651021200,28,63,0.002,21.91,8.6,"04",19,44.25,"Buena"
"2782",1651024800,19,67,0.002,21.16,7.1,"04",20,40.75,"Buena"
"2783",1651028400,33,65,0.002,21.56,8.4,"04",21,39.25,"Buena"
"2784",1651032000,38,75,0.002,20.34,6.7,"04",22,37.25,"Buena"
"2785",1651035600,36,84,0.002,19.12,7.2,"04",23,35.5,"Buena"
"2786",1651039200,34,86,0.003,18.69,6.9,"04",0,33.875,"Buena"
"2787",1651042800,35,87,0.003,18.42,5.8,"04",1,32.875,"Buena"
"2788",1651046400,34,87,0.003,18.37,4.6,"04",2,32.125,"Buena"
"2789",1651050000,31,87,0.003,18.31,5.2,"04",3,32.5,"Buena"
"2790",1651053600,34,87,0.003,18.21,5.9,"04",4,34.375,"Buena"
"2791",1651057200,32,87,0.003,18.04,7,"04",5,34.25,"Buena"
"2792",1651060800,29,87,0.014,18.1,6.7,"04",6,33.125,"Buena"
"2793",1651064400,30,85,0.065,18.58,6.5,"04",7,32.375,"Buena"
"2794",1651068000,24,85,0.202,19.14,7.5,"04",8,31.125,"Buena"
"2795",1651071600,25,77,0.261,20.81,7.5,"04",9,29.875,"Buena"
"2796",1651075200,27,70,0.297,21.87,8.9,"04",10,29,"Buena"
"2797",1651078800,24,71,0.329,21.96,8.9,"04",11,28.125,"Buena"
"2798",1651082400,34,64,0.418,23.5,9.3,"04",12,28.125,"Buena"
"2799",1651086000,39,58,0.756,25.19,11.2,"04",13,29,"Buena"
"2800",1651089600,43,53,0.572,26.46,10.6,"04",14,30.75,"Buena"
"2801",1651093200,42,53,0.317,25.96,9.4,"04",15,32.25,"Buena"
"2802",1651096800,39,51,0.192,25.94,11.1,"04",16,34.125,"Buena"
"2803",1651100400,38,50,0.114,26.22,11.2,"04",17,35.75,"Buena"
"2804",1651104000,34,51,0.046,26.02,9.4,"04",18,36.625,"Buena"
"2805",1651107600,30,55,0.003,25.13,15.7,"04",19,37.375,"Buena"
"2806",1651111200,32,58,0.002,24.45,20.6,"04",20,37.125,"Buena"
"2807",1651114800,31,58,0.002,24.03,18.5,"04",21,36.125,"Buena"
"2808",1651118400,25,62,0.001,23.29,10.3,"04",22,33.875,"Buena"
"2809",1651122000,25,65,0.001,22.43,6.7,"04",23,31.75,"Buena"
"2810",1651125600,22,68,0.001,21.75,6.1,"04",0,29.625,"Buena"
"2811",1651129200,22,73,0.001,20.75,4.5,"04",1,27.625,"Buena"
"2812",1651132800,18,76,0.002,20.24,2.6,"04",2,25.625,"Buena"
"2813",1651136400,17,76,0.002,20.28,4.2,"04",3,24,"Buena"
"2814",1651140000,17,77,0.002,19.97,3,"04",4,22.125,"Buena"
"2815",1651143600,10,79,0.002,19.55,2.3,"04",5,19.5,"Buena"
"2816",1651147200,4,76,0.019,20.12,5.7,"04",6,16.875,"Buena"
"2817",1651150800,6,74,0.114,20.81,6.8,"04",7,14.5,"Buena"
"2818",1651154400,20,67,0.159,21.84,4.9,"04",8,14.25,"Buena"
"2819",1651158000,19,64,0.364,23.05,5.4,"04",9,13.875,"Buena"
"2820",1651161600,28,57,0.724,25.32,5.9,"04",10,15.125,"Buena"
"2821",1651165200,36,55,0.75,26.09,6.8,"04",11,17.5,"Buena"
"2822",1651168800,43,49,0.776,27.99,6.3,"04",12,20.75,"Buena"
"2823",1651172400,44,42,0.754,30.16,8.8,"04",13,25,"Buena"
"2824",1651176000,44,40,0.673,30.66,12.9,"04",14,30,"Buena"
"2825",1651179600,47,38,0.538,31.39,12.6,"04",15,35.125,"Buena"
"2826",1651183200,47,36,0.375,31.9,12.5,"04",16,38.5,"Buena"
"2827",1651186800,44,36,0.204,31.72,12.5,"04",17,41.625,"Buena"
"2828",1651190400,40,39,0.044,29.95,13.5,"04",18,43.125,"Buena"
"2829",1651194000,34,44,0.003,28.82,12,"04",19,42.875,"Buena"
"2830",1651197600,31,53,0.001,27.35,17.9,"04",20,41.375,"Buena"
"2831",1651201200,26,58,0.001,26.25,10.6,"04",21,39.125,"Buena"
"2832",1651204800,24,63,0.001,25.16,7.9,"04",22,36.625,"Buena"
"2833",1651208400,21,68,0.001,23.85,6.2,"04",23,33.375,"Buena"
"2834",1651212000,21,72,0.001,22.85,4.7,"04",0,30.125,"Buena"
"2835",1651215600,14,75,0.001,22.2,3.1,"04",1,26.375,"Buena"
"2836",1651219200,15,76,0.002,22,4.6,"04",2,23.25,"Buena"
"2837",1651222800,17,77,0.002,21.73,6,"04",3,21.125,"Buena"
"2838",1651226400,14,79,0.002,21.17,4.7,"04",4,19,"Buena"
"2839",1651230000,10,80,0.002,21.19,6.3,"04",5,17,"Buena"
"2840",1651233600,4,80,0.013,21.43,4.8,"04",6,14.5,"Buena"
"2841",1651237200,7,75,0.089,22.34,3.9,"04",7,12.75,"Buena"
"2842",1651240800,9,68,0.151,23.26,5.5,"04",8,11.25,"Buena"
"2843",1651244400,10,65,0.325,24.52,5,"04",9,10.75,"Buena"
"2844",1651248000,22,60,0.655,26.52,6.4,"04",10,11.625,"Buena"
"2845",1651251600,38,56,0.731,27.74,7.2,"04",11,14.25,"Buena"
"2846",1651255200,61,49,0.771,30,6.8,"04",12,20.125,"Aceptable"
"2847",1651258800,68,41,0.718,32,10.2,"04",13,27.375,"Aceptable"
"2848",1651262400,50,43,0.338,31.07,12.2,"04",14,33.125,"Buena"
"2849",1651266000,39,42,0.038,29.4,13.1,"04",15,37.125,"Buena"
"2850",1651269600,43,20,0.313,32.84,12.2,"04",16,41.375,"Buena"
"2851",1651273200,47,20,0.21,34,8.8,"04",17,46,"Buena"
"2852",1651276800,43,25,0.051,32.23,6.4,"04",18,48.625,"Buena"
"2853",1651280400,31,29,0.002,29.98,6.2,"04",19,47.75,"Buena"
"2854",1651284000,37,31,0.001,29.41,9.2,"04",20,44.75,"Buena"
"2855",1651287600,28,54,0.001,26.96,6.9,"04",21,39.75,"Buena"
"2856",1651291200,25,60,0.001,25.75,6.7,"04",22,36.625,"Buena"
"2857",1651294800,24,58,0.001,24.82,6.3,"04",23,34.75,"Buena"
"2858",1651298400,24,62,0.001,24.02,7.8,"04",0,32.375,"Buena"
"2859",1651302000,18,69,0.001,22.9,6.7,"04",1,28.75,"Buena"
"2860",1651305600,15,75,0.001,22.12,4.4,"04",2,25.25,"Buena"
"2861",1651309200,12,80,0.001,21.58,4.4,"04",3,22.875,"Buena"
"2862",1651312800,14,82,0.001,21.07,4.1,"04",4,20,"Buena"
"2863",1651316400,9,82,0.002,21.23,3.8,"04",5,17.625,"Buena"
"2864",1651320000,6,81,0.014,21.63,4.4,"04",6,15.25,"Buena"
"2865",1651323600,9,76,0.124,22.45,5.2,"04",7,13.375,"Buena"
"2866",1651327200,11,69,0.382,24.53,7.2,"04",8,11.75,"Buena"
"2867",1651330800,18,64,0.531,25.66,7.4,"04",9,11.75,"Buena"
"2868",1651334400,33,59,0.669,26.94,7.8,"04",10,14,"Buena"
"2869",1651338000,57,50,0.754,28.75,8.5,"04",11,19.625,"Aceptable"
"2870",1651341600,71,44,0.772,30.44,7.4,"04",12,26.75,"Aceptable"
"2871",1651345200,78,39,0.741,31.93,8.5,"04",13,35.375,"Aceptable"
"2872",1651348800,70,31,0.656,33.59,7.8,"04",14,43.375,"Aceptable"
"2873",1651352400,90,34,0.503,34.22,8.9,"04",15,53.5,"Aceptable"
"2874",1651356000,75,35,0.356,33.84,11.2,"04",16,61.5,"Aceptable"
"2875",1651359600,54,39,0.187,32.43,17.2,"04",17,66,"Aceptable"
"2876",1651363200,44,45,0.054,31.03,20.2,"05",18,67.375,"Aceptable"
"2877",1651366800,39,50,0.003,29.67,23.6,"05",19,65.125,"Aceptable"
"2878",1651370400,35,55,0.002,28.93,19.5,"05",20,60.625,"Aceptable"
"2879",1651374000,38,71,0.004,23.39,18.4,"05",21,55.625,"Aceptable"
"2880",1651377600,36,79,0.004,20.99,11.1,"05",22,51.375,"Aceptable"
"2882",1651384800,30,71,0.001,21.85,6.4,"05",0,39.4285714285714,"Buena"
"2883",1651388400,26,74,0.001,21.81,3.9,"05",1,35.4285714285714,"Buena"
"2884",1651392000,27,73,0.002,22.15,3.8,"05",2,33,"Buena"
"2885",1651395600,27,74,0.002,21.92,7.8,"05",3,31.2857142857143,"Buena"
"2886",1651399200,25,77,0.002,21.78,7.4,"05",4,29.8571428571429,"Buena"
"2887",1651402800,25,75,0.003,22.29,7.4,"05",5,28,"Buena"
"2888",1651406400,21,77,0.021,22.05,8.7,"05",6,25.8571428571429,"Buena"
"2889",1651410000,22,74,0.061,23.05,7.2,"05",7,25.375,"Buena"
"2890",1651413600,25,73,0.105,23.61,6.2,"05",8,24.75,"Buena"
"2891",1651417200,28,66,0.277,25.2,6.9,"05",9,25,"Buena"
"2892",1651420800,32,61,0.486,26.93,6.5,"05",10,25.625,"Buena"
"2893",1651424400,39,56,0.497,28.19,6.5,"05",11,27.125,"Buena"
"2894",1651428000,40,51,0.501,28.97,9.9,"05",12,29,"Buena"
"2895",1651431600,40,52,0.479,29.39,12.9,"05",13,30.875,"Buena"
"2896",1651435200,40,50,0.41,30.56,10.8,"05",14,33.25,"Buena"
"2897",1651438800,41,49,0.333,31.07,12.4,"05",15,35.625,"Buena"
"2898",1651442400,42,46,0.265,32.04,9.7,"05",16,37.75,"Buena"
"2899",1651446000,41,47,0.157,31.88,11.8,"05",17,39.375,"Buena"
"2900",1651449600,31,53,0.034,30.03,23.6,"05",18,39.25,"Buena"
"2901",1651453200,24,59,0.003,28.29,26.6,"05",19,37.375,"Buena"
"2902",1651456800,24,63,0.002,27.23,20.2,"05",20,35.375,"Buena"
"2903",1651460400,23,65,0.002,26.68,19.6,"05",21,33.25,"Buena"
"2904",1651464000,23,67,0.002,26.33,18.3,"05",22,31.125,"Buena"
"2905",1651467600,22,69,0.002,25.73,10.7,"05",23,28.75,"Buena"
"2906",1651471200,21,72,0.002,25.1,6,"05",0,26.125,"Buena"
"2907",1651474800,22,73,0.002,24.87,4.5,"05",1,23.75,"Buena"
"2908",1651478400,21,74,0.002,24.28,5.8,"05",2,22.5,"Buena"
"2909",1651482000,20,77,0.003,23.43,8.2,"05",3,22,"Buena"
"2910",1651485600,18,79,0.002,23.23,5.3,"05",4,21.25,"Buena"
"2911",1651489200,16,80,0.002,23.01,7.2,"05",5,20.375,"Buena"
"2912",1651492800,10,80,0.022,22.95,7.6,"05",6,18.75,"Buena"
"2913",1651496400,10,77,0.086,23.72,5.2,"05",7,17.25,"Buena"
"2914",1651500000,12,72,0.148,24.68,5.2,"05",8,16.125,"Buena"
"2915",1651503600,22,64,0.44,26.66,5.4,"05",9,16.125,"Buena"
"2916",1651507200,37,53,0.659,29,6.2,"05",10,18.125,"Buena"
"2917",1651510800,54,47,0.726,30.54,6.1,"05",11,22.375,"Aceptable"
"2918",1651514400,67,43,0.743,31.8,9,"05",12,28.5,"Aceptable"
"2919",1651518000,79,37,0.732,33.71,9.6,"05",13,36.375,"Aceptable"
"2920",1651521600,67,31,0.654,35.42,10.9,"05",14,43.5,"Aceptable"
"2921",1651525200,59,30,0.529,35.92,12.3,"05",15,49.625,"Aceptable"
"2922",1651528800,54,30,0.366,36.01,11.5,"05",16,54.875,"Aceptable"
"2923",1651532400,51,31,0.196,35.74,12.2,"05",17,58.5,"Aceptable"
"2924",1651536000,49,35,0.049,34.59,9.2,"05",18,60,"Aceptable"
"2925",1651539600,37,39,0.003,33.4,7.5,"05",19,57.875,"Aceptable"
"2926",1651543200,30,43,0.001,32.27,13,"05",20,53.25,"Aceptable"
"2927",1651546800,26,51,0.001,30.42,6.9,"05",21,46.625,"Buena"
"2928",1651550400,23,57,0.001,28.81,4,"05",22,41.125,"Buena"
"2929",1651554000,19,61,0.001,27.78,5,"05",23,36.125,"Buena"
"2930",1651557600,18,64,0.001,26.73,4.9,"05",0,31.625,"Buena"
"2931",1651561200,15,68,0.001,25.72,4.4,"05",1,27.125,"Buena"
"2932",1651564800,15,70,0.001,24.92,4.6,"05",2,22.875,"Buena"
"2933",1651568400,15,73,0.001,24.06,4.3,"05",3,20.125,"Buena"
"2934",1651572000,13,75,0.001,23.55,4.7,"05",4,18,"Buena"
"2935",1651575600,4,76,0.001,23.52,4.3,"05",5,15.25,"Buena"
"2936",1651579200,4,75,0.018,23.81,5.8,"05",6,12.875,"Buena"
"2937",1651582800,7,72,0.126,24.59,6.3,"05",7,11.375,"Buena"
"2938",1651586400,12,66,0.382,26.7,6.3,"05",8,10.625,"Buena"
"2939",1651590000,23,60,0.54,28.16,6.6,"05",9,11.625,"Buena"
"2940",1651593600,55,57,0.665,29.05,8.4,"05",10,16.625,"Aceptable"
"2941",1651597200,79,52,0.733,30.78,8.2,"05",11,24.625,"Aceptable"
"2942",1651600800,98,50,0.75,32.01,8,"05",12,35.25,"Mala"
"2943",1651604400,99,45,0.728,33.87,7.1,"05",13,47.125,"Mala"
"2944",1651608000,69,39,0.654,34.69,12.5,"05",14,55.25,"Aceptable"
"2945",1651611600,56,37,0.527,34.48,15.5,"05",15,61.375,"Aceptable"
"2946",1651615200,48,38,0.359,34.62,15,"05",16,65.875,"Aceptable"
"2947",1651618800,47,37,0.189,34.5,14.5,"05",17,68.875,"Aceptable"
"2948",1651622400,39,43,0.05,33.08,20,"05",18,66.875,"Aceptable"
"2949",1651626000,32,54,0.004,30.94,25.7,"05",19,61,"Aceptable"
"2950",1651629600,31,58,0.002,29.73,23,"05",20,52.625,"Aceptable"
"2951",1651633200,26,64,0.002,28.47,20.1,"05",21,43.5,"Buena"
"2952",1651636800,25,67,0.002,27.73,16.7,"05",22,38,"Buena"
"2953",1651640400,24,69,0.002,26.96,13.4,"05",23,34,"Buena"
"2954",1651644000,22,72,0.002,26.28,9.2,"05",0,30.75,"Buena"
"2955",1651647600,21,74,0.002,25.66,9.1,"05",1,27.5,"Buena"
"2956",1651651200,22,74,0.001,25.62,6.7,"05",2,25.375,"Buena"
"2957",1651654800,18,75,0.001,25.27,6.1,"05",3,23.625,"Buena"
"2958",1651658400,17,79,0.002,24.31,5.6,"05",4,21.875,"Buena"
"2959",1651662000,15,81,0.002,24.08,4.3,"05",5,20.5,"Buena"
"2960",1651665600,10,81,0.012,24.25,4.1,"05",6,18.625,"Buena"
"2961",1651669200,11,78,0.073,24.93,5,"05",7,17,"Buena"
"2962",1651672800,15,74,0.151,25.83,5,"05",8,16.125,"Buena"
"2963",1651676400,22,71,0.256,26.46,6.9,"05",9,16.25,"Buena"
"2964",1651680000,29,68,0.302,26.77,9,"05",10,17.125,"Buena"
"2965",1651683600,40,60,0.441,28.57,7,"05",11,19.875,"Buena"
