"","date","O3","RH","SR","TOUT","WSR","MONTH","HORA","O3P","CALIDAD"
"3920",-61458776604,6,63,0.064,24.21,6.6,"06",7,18.375,"Buena"
"3921",-61458773004,8,61,0.169,24.58,7.6,"06",8,16.375,"Buena"
"3922",-61458769404,16,56,0.47,26,7,"06",9,15.625,"Buena"
"3923",-61458765804,27,50,0.622,27.48,7.4,"06",10,16.375,"Buena"
"3924",-61458762204,36,44,0.778,29.07,8,"06",11,18.375,"Buena"
"3925",-61458758604,50,37,0.91,31.18,8.2,"06",12,22.125,"Buena"
"3926",-61458755004,46,28,0.968,33.41,10.2,"06",13,25.5,"Buena"
"3927",-61458751404,43,25,0.806,35,9.8,"06",14,29,"Buena"
"3928",-61458747804,30,27,0.68,34.67,19.1,"06",15,32,"Buena"
"3929",-61458744204,24,36,0.308,32.07,19.2,"06",16,34,"Buena"
"3930",-61458740604,24,37,0.24,31.52,14.3,"06",17,35,"Buena"
"3931",-61458737004,23,35,0.149,31.56,13.1,"06",18,34.5,"Buena"
"3932",-61458733404,23,41,0.056,30.06,17.1,"06",19,32.875,"Buena"
"3933",-61458729804,25,46,0.007,28.74,17,"06",20,29.75,"Buena"
"3934",-61458726204,27,46,0.001,28.54,16.4,"06",21,27.375,"Buena"
"3935",-61458722604,26,46,0.001,28.34,13.6,"06",22,25.25,"Buena"
"3936",-61458719004,24,48,0.001,27.83,11.9,"06",23,24.5,"Buena"
"3937",-61458715404,25,50,0.001,27.23,14.5,"06",0,24.625,"Buena"
"3938",-61458711804,26,54,0.001,26.45,15.3,"06",1,24.875,"Buena"
"3939",-61458708204,24,58,0.001,25.71,14.6,"06",2,25,"Buena"
"3940",-61458704604,21,61,0.001,25.19,11.4,"06",3,24.75,"Buena"
"3941",-61458701004,19,61,0,24.91,6.9,"06",4,24,"Buena"
"3942",-61458697404,13,60,0,24.64,5.8,"06",5,22.25,"Buena"
"3943",-61458693804,5,59,0.002,24.42,5.1,"06",6,19.625,"Buena"
"3944",-61458690204,4,57,0.056,24.42,5.5,"06",7,17.125,"Buena"
"3945",-61458686604,9,55,0.212,25.23,6.1,"06",8,15.125,"Buena"
"3946",-61458683004,13,55,0.339,25.64,6.5,"06",9,13.5,"Buena"
"3947",-61458679404,23,51,0.621,27.17,7.1,"06",10,13.375,"Buena"
"3948",-61458675804,37,46,0.765,28.85,8.1,"06",11,15.375,"Buena"
"3949",-61458672204,60,40,0.883,30.48,9.3,"06",12,20.5,"Aceptable"
"3950",-61458668604,52,32,0.945,32.81,12.2,"06",13,25.375,"Aceptable"
"3951",-61458665004,38,27,0.932,34.61,11.3,"06",14,29.5,"Buena"
"3952",-61458661404,34,26,0.797,35.16,14.6,"06",15,33.25,"Buena"
"3953",-61458657804,32,26,0.734,35.34,16.2,"06",16,36.125,"Buena"
"3954",-61458654204,33,28,0.515,34.35,17.2,"06",17,38.625,"Buena"
"3955",-61458650604,34,27,0.257,33.76,16.7,"06",18,40,"Buena"
"3956",-61458647004,34,26,0.028,32.59,14.7,"06",19,39.625,"Buena"
"3957",-61458643404,32,36,0.005,29.99,14.9,"06",20,36.125,"Buena"
"3958",-61458639804,32,40,0.001,28.23,19.1,"06",21,33.625,"Buena"
"3959",-61458636204,31,45,0.001,26.62,17.4,"06",22,32.75,"Buena"
"3960",-61458632604,30,49,0.001,25.64,14.3,"06",23,32.25,"Buena"
"3961",-61458629004,27,56,0.001,24.82,11.3,"06",0,31.625,"Buena"
"3962",-61458625404,25,61,0.001,24.07,14.1,"06",1,30.625,"Buena"
"3963",-61458621804,24,64,0.001,23.79,10.4,"06",2,29.375,"Buena"
"3964",-61458618204,23,65,0.001,23.72,8.7,"06",3,28,"Buena"
"3965",-61458614604,23,67,0.001,23.63,9.5,"06",4,26.875,"Buena"
"3966",-61458611004,22,66,0.001,23.67,7.6,"06",5,25.625,"Buena"
"3967",-61458607404,9,70,0.003,23.42,8.3,"06",6,22.875,"Buena"
"3968",-61458603804,9,70,0.038,23.4,7.8,"06",7,20.25,"Buena"
"3969",-61458600204,8,68,0.128,24.08,6.3,"06",8,17.875,"Buena"
"3970",-61458596604,13,65,0.196,24.65,7.7,"06",9,16.375,"Buena"
"3971",-61458593004,23,59,0.62,26.2,9.4,"06",10,16.25,"Buena"
"3972",-61458589404,25,52,0.74,27.81,14.3,"06",11,16.5,"Buena"
"3973",-61458585804,28,47,0.834,29.28,11.6,"06",12,17.125,"Buena"
"3974",-61458582204,31,39,0.973,31.5,10.5,"06",13,18.25,"Buena"
"3975",-61458578604,29,35,0.958,32.85,12.9,"06",14,20.75,"Buena"
"3976",-61458575004,29,32,0.873,33.86,16.9,"06",15,23.25,"Buena"
"3977",-61458571404,29,29,0.743,34.47,18.4,"06",16,25.875,"Buena"
"3978",-61458567804,28,28,0.5,34.4,18.9,"06",17,27.75,"Buena"
"3979",-61458564204,25,31,0.11,33.04,17.6,"06",18,28,"Buena"
"3980",-61458560604,23,30,0.068,32.59,18.4,"06",19,27.75,"Buena"
"3981",-61458557004,20,29,0.009,31.1,19,"06",20,26.75,"Buena"
"3982",-61458553404,19,32,0.001,29.84,15.3,"06",21,25.25,"Buena"
"3983",-61458549804,21,36,0.001,28.72,15.9,"06",22,24.25,"Buena"
"3984",-61458546204,20,40,0.001,27.67,15.9,"06",23,23.125,"Buena"
"3985",-61458542604,21,44,0.001,26.91,15.9,"06",0,22.125,"Buena"
"3986",-61458539004,20,51,0.001,26.18,15.3,"06",1,21.125,"Buena"
"3987",-61458535404,17,62,0.001,25.07,15.4,"06",2,20.125,"Buena"
"3988",-61458531804,16,67,0.001,24.36,10.8,"06",3,19.25,"Buena"
"3989",-61458528204,16,68,0.001,23.74,9.7,"06",4,18.75,"Buena"
"3990",-61458524604,15,68,0.001,23.48,9.3,"06",5,18.25,"Buena"
"3991",-61458521004,13,69,0.003,23.16,10.2,"06",6,17.25,"Buena"
"3992",-61458517404,8,69,0.072,23.23,8.6,"06",7,15.75,"Buena"
"3993",-61458513804,7,66,0.208,23.88,8.1,"06",8,14,"Buena"
"3994",-61458510204,11,61,0.429,25.11,7.9,"06",9,12.875,"Buena"
"3995",-61458506604,19,52,0.627,26.85,10,"06",10,13.125,"Buena"
"3996",-61458503004,27,42,0.792,28.99,12.3,"06",11,14.5,"Buena"
"3997",-61458499404,28,34,0.908,31.24,13.9,"06",12,16,"Buena"
"3998",-61458495804,27,26,0.962,33.31,15.2,"06",13,17.5,"Buena"
"3999",-61458492204,24,18,0.962,34.55,20.5,"06",14,18.875,"Buena"
"4000",-61458488604,25,16,0.89,34.98,21.1,"06",15,21,"Buena"
"4001",-61458485004,24,16,0.748,35.16,19.1,"06",16,23.125,"Buena"
"4002",-61458481404,24,16,0.558,35.17,19,"06",17,24.75,"Buena"
"4003",-61458477804,23,16,0.264,34.63,19.4,"06",18,25.25,"Buena"
"4004",-61458474204,23,17,0.051,33.92,17.6,"06",19,24.75,"Buena"
"4005",-61458470604,22,25,0.009,32.32,18,"06",20,24,"Buena"
"4006",-61458467004,17,35,0.001,29.63,17.8,"06",21,22.75,"Buena"
"4007",-61458463404,18,40,0.001,28.22,15.5,"06",22,22,"Buena"
"4008",-61458459804,18,44,0.001,27.23,12.6,"06",23,21.125,"Buena"
"4009",-61458456204,17,49,0.001,26.06,12.3,"06",0,20.25,"Buena"
"4010",-61458452604,13,53,0.001,25.46,10.3,"06",1,18.875,"Buena"
"4011",-61458449004,15,57,0.001,24.73,9.3,"06",2,17.875,"Buena"
"4012",-61458445404,14,60,0.001,24.2,8.8,"06",3,16.75,"Buena"
"4013",-61458441804,14,63,0.001,23.65,9.3,"06",4,15.75,"Buena"
"4014",-61458438204,7,68,0.001,22.85,9.1,"06",5,14.5,"Buena"
"4015",-61458434604,5,71,0.003,22.34,7.6,"06",6,12.875,"Buena"
"4016",-61458431004,3,72,0.059,22.39,6.6,"06",7,11,"Buena"
"4017",-61458427404,6,71,0.142,22.93,6.5,"06",8,9.625,"Buena"
"4018",-61458423804,9,70,0.168,23.41,6.8,"06",9,9.125,"Buena"
"4019",-61458420204,17,63,0.593,25.13,7.4,"06",10,9.375,"Buena"
"4020",-61458416604,32,56,0.781,26.97,9.9,"06",11,11.625,"Buena"
"4021",-61458413004,32,47,0.898,29.1,14.2,"06",12,13.875,"Buena"
"4022",-61458409404,30,40,0.911,30.73,15.5,"06",13,16.75,"Buena"
"4023",-61458405804,29,32,0.877,32.49,15.9,"06",14,19.75,"Buena"
"4024",-61458402204,30,30,0.84,33.12,19,"06",15,23.125,"Buena"
"4025",-61458398604,28,26,0.713,33.96,17.6,"06",16,25.875,"Buena"
"4026",-61458395004,25,23,0.518,34.62,15.1,"06",17,27.875,"Buena"
"4027",-61458391404,23,26,0.243,34.05,15.9,"06",18,28.625,"Buena"
"4028",-61458387804,20,27,0.056,33.24,16.5,"06",19,27.125,"Buena"
"4029",-61458384204,20,33,0.007,31.55,16,"06",20,25.625,"Buena"
"4030",-61458380604,21,42,0.001,29.54,14.6,"06",21,24.5,"Buena"
"4031",-61458377004,20,46,0.001,28.6,16.1,"06",22,23.375,"Buena"
"4032",-61458373404,18,50,0.001,27.61,14.8,"06",23,21.875,"Buena"
"4033",-61458369804,17,52,0.001,26.9,12.1,"06",0,20.5,"Buena"
"4034",-61458366204,14,58,0.001,25.62,14.8,"06",1,19.125,"Buena"
"4035",-61458362604,14,62,0.001,24.77,12.6,"06",2,18,"Buena"
"4036",-61458359004,13,66,0.001,24.02,10.8,"06",3,17.125,"Buena"
"4037",-61458355404,12,68,0.001,23.59,10.2,"06",4,16.125,"Buena"
"4038",-61458351804,9,71,0.001,22.96,8.5,"06",5,14.625,"Buena"
"4039",-61458348204,6,74,0.003,22.56,6.8,"06",6,12.875,"Buena"
"4040",-61458344604,3,75,0.035,22.74,6,"06",7,11,"Buena"
"4041",-61458341004,6,71,0.149,23.44,6.1,"06",8,9.625,"Buena"
"4042",-61458337404,11,66,0.318,24.54,6.8,"06",9,9.25,"Buena"
"4043",-61458333804,15,61,0.597,26.07,8.6,"06",10,9.375,"Buena"
"4044",-61458330204,25,55,0.797,27.55,12.5,"06",11,10.875,"Buena"
"4045",-61458326604,27,47,0.868,29.22,17.1,"06",12,12.75,"Buena"
"4046",-61458323004,30,42,0.918,30.48,17.5,"06",13,15.375,"Buena"
"4047",-61458319404,32,36,0.774,31.63,17.7,"06",14,18.625,"Buena"
"4048",-61458315804,30,31,0.449,32.33,17,"06",15,22,"Buena"
"4049",-61458312204,29,27,0.595,33.18,18.6,"06",16,24.875,"Buena"
"4050",-61458308604,25,32,0.308,32.29,19.5,"06",17,26.625,"Buena"
"4051",-61458305004,21,45,0.185,28.75,18.1,"06",18,27.375,"Buena"
"4052",-61458301404,20,45,0.052,28.18,13.8,"06",19,26.75,"Buena"
"4053",-61458297804,21,48,0.01,27.39,13,"06",20,26,"Buena"
"4054",-61458294204,16,55,0.001,26.61,13.4,"06",21,24.25,"Buena"
"4055",-61458290604,12,64,0.001,25.38,11.7,"06",22,21.75,"Buena"
"4056",-61458287004,17,61,0.001,25.73,11.4,"06",23,20.125,"Buena"
"4057",-61458283404,19,60,0.001,25.93,12.6,"06",0,18.875,"Buena"
"4058",-61458279804,17,62,0.001,25.44,9.8,"06",1,17.875,"Buena"
"4059",-61458276204,13,66,0.001,24.65,9.1,"06",2,16.875,"Buena"
"4060",-61458272604,13,69,0.001,23.98,10.1,"06",3,16,"Buena"
"4061",-61458269004,11,73,0.001,23.24,9.1,"06",4,14.75,"Buena"
"4062",-61458265404,10,76,0,22.56,8.1,"06",5,14,"Buena"
"4063",-61458261804,4,77,0.002,22.23,7,"06",6,13,"Buena"
"4064",-61458258204,5,78,0.064,22.34,6,"06",7,11.5,"Buena"
"4065",-61458254604,7,76,0.162,22.93,7.9,"06",8,10,"Buena"
"4066",-61458251004,9,71,0.449,24.02,10.3,"06",9,9,"Buena"
"4067",-61458247404,19,63,0.574,25.68,10.1,"06",10,9.75,"Buena"
"4068",-61458243804,27,57,0.748,26.99,11.3,"06",11,11.5,"Buena"
"4069",-61458240204,29,46,0.912,29.34,14,"06",12,13.75,"Buena"
"4070",-61458236604,30,40,0.991,31.07,13.5,"06",13,16.25,"Buena"
"4071",-61458233004,29,34,0.922,32.57,15.6,"06",14,19.375,"Buena"
"4072",-61458229404,30,32,0.779,32.96,19.2,"06",15,22.5,"Buena"
"4073",-61458225804,31,30,0.662,33.25,17.9,"06",16,25.5,"Buena"
"4074",-61458222204,31,27,0.476,33.75,16.2,"06",17,28.25,"Buena"
"4075",-61458218604,33,29,0.202,32.77,18.6,"06",18,30,"Buena"
"4076",-61458215004,28,39,0.075,29.39,13.7,"06",19,30.125,"Buena"
"4077",-61458211404,27,38,0.006,29.32,11.9,"06",20,29.875,"Buena"
"4078",-61458207804,25,43,0.001,28.47,13.2,"06",21,29.25,"Buena"
"4079",-61458204204,24,45,0.001,28.03,9.4,"06",22,28.625,"Buena"
"4080",-61458200604,24,48,0.001,27.36,15.2,"06",23,27.875,"Buena"
"4081",-61458197004,22,50,0.001,26.48,12.9,"06",0,26.75,"Buena"
"4082",-61458193404,21,52,0.001,25.98,10.7,"06",1,25.5,"Buena"
"4083",-61458189804,20,57,0.001,25.07,9.8,"06",2,23.875,"Buena"
"4084",-61458186204,18,63,0.001,24.23,8.8,"06",3,22.625,"Buena"
"4085",-61458182604,17,67,0.001,23.64,8.6,"06",4,21.375,"Buena"
"4086",-61458179004,16,69,0.001,23.3,9,"06",5,20.25,"Buena"
"4087",-61458175404,13,71,0.003,22.92,7.7,"06",6,18.875,"Buena"
"4088",-61458171804,11,71,0.057,23.12,5.8,"06",7,17.25,"Buena"
"4089",-61458168204,12,68,0.215,23.97,6.3,"06",8,16,"Buena"
"4090",-61458164604,14,63,0.413,25.13,7.1,"06",9,15.125,"Buena"
"4091",-61458161004,23,58,0.641,26.58,11.4,"06",10,15.5,"Buena"
"4092",-61458157404,30,49,0.782,28.67,14.2,"06",11,17,"Buena"
"4093",-61458153804,34,37,0.885,31.14,15,"06",12,19.125,"Buena"
"4094",-61458150204,37,28,0.964,33.2,15.6,"06",13,21.75,"Buena"
"4095",-61458146604,37,25,0.899,33.82,19.1,"06",14,24.75,"Buena"
"4096",-61458143004,37,25,0.821,34.14,20,"06",15,28,"Buena"
"4119",-61458060204,35,31,0.816,32.47,17.6,"06",14,28.5,"Buena"
"4120",-61458056604,35,29,0.675,33.05,18.6,"06",15,29.4285714285714,"Buena"
"4122",-61458049404,34,28,0.41,33.44,17,"06",17,32.5714285714286,"Buena"
"4123",-61458045804,30,33,0.144,32.25,20.4,"06",18,33.1428571428571,"Buena"
"4124",-61458042204,26,52,0.065,28.52,22.2,"06",19,32.5714285714286,"Buena"
"4125",-61458038604,20,65,0.007,26.14,15,"06",20,30.7142857142857,"Buena"
"4126",-61458035004,21,66,0,25.54,13.1,"06",21,28.7142857142857,"Buena"
"4127",-61458031404,20,73,0,23.96,10.1,"06",22,26.5714285714286,"Buena"
"4128",-61458027804,23,70,0,23.99,8.4,"06",23,24.8571428571429,"Buena"
"4129",-61458024204,20,74,0,23.71,7.8,"06",0,24.25,"Buena"
"4130",-61458020604,19,75,0,23.67,7.8,"06",1,22.375,"Buena"
"4131",-61458017004,16,77,0,23.28,4.3,"06",2,20.625,"Buena"
"4132",-61458013404,17,75,0,23.34,7.7,"06",3,19.5,"Buena"
"4133",-61458009804,14,82,0,22.4,7.3,"06",4,18.75,"Buena"
"4134",-61458006204,11,83,0,22.18,6.8,"06",5,17.5,"Buena"
"4135",-61458002604,7,82,0.002,22.19,8.9,"06",6,15.875,"Buena"
"4136",-61457999004,7,79,0.029,22.52,7.3,"06",7,13.875,"Buena"
"4137",-61457995404,6,78,0.158,23.07,8.7,"06",8,12.125,"Buena"
"4138",-61457991804,12,72,0.39,24.35,11.6,"06",9,11.25,"Buena"
"4139",-61457988204,16,64,0.358,25.54,13.1,"06",10,11.25,"Buena"
"4140",-61457984604,20,58,0.322,26.72,12.7,"06",11,11.625,"Buena"
"4141",-61457981004,24,51,0.697,28.51,10.8,"06",12,12.875,"Buena"
"4142",-61457977404,26,40,0.931,30.23,15.5,"06",13,14.75,"Buena"
"4143",-61457973804,25,33,0.978,31.66,16.9,"06",14,17,"Buena"
"4144",-61457970204,25,32,0.922,32.29,18.6,"06",15,19.25,"Buena"
"4145",-61457966604,25,28,0.77,32.82,17.9,"06",16,21.625,"Buena"
"4146",-61457963004,27,29,0.556,32.96,16.6,"06",17,23.5,"Buena"
"4147",-61457959404,27,33,0.295,31.83,17.2,"06",18,24.875,"Buena"
"4148",-61457955804,25,37,0.067,30.49,15.4,"06",19,25.5,"Buena"
"4149",-61457952204,26,42,0.008,28.85,15.9,"06",20,25.75,"Buena"
"4150",-61457948604,25,49,0,27.46,13.2,"06",21,25.625,"Buena"
"4151",-61457945004,23,53,0,26.61,11.3,"06",22,25.375,"Buena"
"4152",-61457941404,23,57,0,25.87,9.6,"06",23,25.125,"Buena"
"4153",-61457937804,23,55,0,25.61,7.2,"06",0,24.875,"Buena"
"4154",-61457934204,19,58,0,24.91,9.6,"06",1,23.875,"Buena"
"4155",-61457930604,15,65,0,23.51,8.3,"06",2,22.375,"Buena"
"4156",-61457927004,12,69,0,22.62,8.1,"06",3,20.75,"Buena"
"4157",-61457923404,6,72,0,22,5.5,"06",4,18.25,"Buena"
"4158",-61457919804,4,74,0,21.47,2.4,"06",5,15.625,"Buena"
"4159",-61457916204,3,74,0.002,21.47,2.4,"06",6,13.125,"Buena"
"4160",-61457912604,5,71,0.061,22.22,5,"06",7,10.875,"Buena"
"4161",-61457909004,7,68,0.221,23.05,5.5,"06",8,8.875,"Buena"
"4162",-61457905404,11,63,0.425,24.56,6,"06",9,7.875,"Buena"
"4163",-61457901804,21,57,0.623,25.94,8.1,"06",10,8.625,"Buena"
"4164",-61457898204,34,48,0.796,27.74,11,"06",11,11.375,"Buena"
"4165",-61457894604,35,38,0.918,29.71,15.3,"06",12,15,"Buena"
"4166",-61457891004,30,30,0.972,31.3,14.8,"06",13,18.25,"Buena"
"4167",-61457887404,31,29,0.958,32.35,14.3,"06",14,21.75,"Buena"
"4168",-61457883804,30,25,0.892,33.43,13.5,"06",15,24.875,"Buena"
"4169",-61457880204,31,23,0.748,33.81,13.9,"06",16,27.875,"Buena"
"4170",-61457876604,30,21,0.555,34.17,13.9,"06",17,30.25,"Buena"
"4171",-61457873004,28,20,0.261,33.87,13.2,"06",18,31.125,"Buena"
"4172",-61457869404,27,21,0.049,33.17,13.2,"06",19,30.25,"Buena"
"4173",-61457865804,26,25,0.008,32.08,13.2,"06",20,29.125,"Buena"
"4174",-61457862204,20,25,0,31.25,9.6,"06",21,27.875,"Buena"
"4175",-61457858604,21,38,0,29.72,15.2,"06",22,26.625,"Buena"
"4176",-61457855004,19,45,0,28.02,15.5,"06",23,25.25,"Buena"
"4177",-61457851404,18,46,0,26.85,12.3,"06",0,23.625,"Buena"
"4178",-61457847804,16,50,0,25.81,10.2,"06",1,21.875,"Buena"
"4179",-61457844204,16,53,0,25.25,8.4,"06",2,20.375,"Buena"
"4180",-61457840604,14,57,0,24.56,8.5,"06",3,18.75,"Buena"
"4181",-61457837004,7,59,0,23.9,7.5,"06",4,16.375,"Buena"
"4182",-61457833404,6,63,0,23.23,6.1,"06",5,14.625,"Buena"
"4183",-61457829804,3,66,0.002,22.76,4.3,"06",6,12.375,"Buena"
"4184",-61457826204,3,66,0.064,23.18,3.4,"06",7,10.375,"Buena"
"4185",-61457822604,7,62,0.236,24.38,4.9,"06",8,9,"Buena"
"4186",-61457819004,13,56,0.448,25.71,5.8,"06",9,8.625,"Buena"
"4187",-61457815404,21,50,0.628,27.18,7.6,"06",10,9.25,"Buena"
"4188",-61457811804,30,45,0.796,28.84,9.5,"06",11,11.25,"Buena"
"4189",-61457808204,53,39,0.912,30.25,13.1,"06",12,17,"Aceptable"
"4190",-61457804604,49,29,0.981,32.4,14.2,"06",13,22.375,"Buena"
"4191",-61457801004,39,26,0.976,33.96,11.7,"06",14,26.875,"Buena"
"4192",-61457797404,39,24,0.897,34.73,13.3,"06",15,31.375,"Buena"
"4193",-61457793804,39,19,0.761,35.81,14.8,"06",16,35.375,"Buena"
"4196",-61457783004,37,17,0.041,34.95,14.2,"06",19,42.6666666666667,"Buena"
"4197",-61457779404,31,22,0.007,33.42,14.6,"06",20,39,"Buena"
"4198",-61457775804,28,35,0,31.22,17.5,"06",21,35.5,"Buena"
"4199",-61457772204,25,40,0,29.55,12.8,"06",22,33.1666666666667,"Buena"
"4200",-61457768604,23,47,0,27.8,14.3,"06",23,30.5,"Buena"
"4201",-61457765004,22,50,0,27.01,12,"06",0,27.6666666666667,"Buena"
"4202",-61457761404,24,52,0,26.61,9.5,"06",1,27.1428571428571,"Buena"
"4203",-61457757804,23,56,0,25.68,10.7,"06",2,26.625,"Buena"
"4204",-61457754204,20,62,0,24.63,8.7,"06",3,24.5,"Buena"
"4205",-61457750604,19,65,0,24.08,7.2,"06",4,23,"Buena"
"4206",-61457747004,17,70,0,23.26,6.9,"06",5,21.625,"Buena"
"4207",-61457743404,5,72,0.002,22.83,6.5,"06",6,19.125,"Buena"
"4208",-61457739804,8,73,0.031,22.68,6.8,"06",7,17.25,"Buena"
"4209",-61457736204,9,72,0.163,23.25,6.1,"06",8,15.625,"Buena"
"4210",-61457732604,17,66,0.23,24.21,6.4,"06",9,14.75,"Buena"
"4211",-61457729004,20,60,0.627,25.65,8.2,"06",10,14.375,"Buena"
"4212",-61457725404,27,55,0.794,27.04,8.8,"06",11,15.25,"Buena"
"4213",-61457721804,49,49,0.908,28.61,10.3,"06",12,19,"Buena"
"4214",-61457718204,42,43,0.958,30.15,14.2,"06",13,22.125,"Buena"
"4215",-61457714604,40,36,0.959,31.99,14.7,"06",14,26.5,"Buena"
"4216",-61457711004,42,33,0.799,33.01,15.3,"06",15,30.75,"Buena"
"4217",-61457707404,41,29,0.66,33.9,13.5,"06",16,34.75,"Buena"
"4218",-61457703804,39,26,0.57,34.86,13.6,"06",17,37.5,"Buena"
"4219",-61457700204,39,24,0.262,34.74,14.7,"06",18,39.875,"Buena"
"4220",-61457696604,37,23,0.05,34.29,14.1,"06",19,41.125,"Buena"
"4221",-61457693004,34,30,0.008,32.53,18.9,"06",20,39.25,"Buena"
"4222",-61457689404,32,40,0,30.19,20.7,"06",21,38,"Buena"
"4223",-61457685804,29,49,0,28.33,19,"06",22,36.625,"Buena"
"4224",-61457682204,28,54,0,27.17,17.3,"06",23,34.875,"Buena"
"4225",-61457678604,28,55,0,26.71,15.2,"06",0,33.25,"Buena"
"4226",-61457675004,26,60,0,25.69,13.6,"06",1,31.625,"Buena"
"4227",-61457671404,26,62,0,24.98,13.4,"06",2,30,"Buena"
"4228",-61457667804,26,63,0,24.61,9.8,"06",3,28.625,"Buena"
"4229",-61457664204,24,67,0,24.01,6.2,"06",4,27.375,"Buena"
"4230",-61457660604,24,68,0,23.78,6.4,"06",5,26.375,"Buena"
"4231",-61457657004,20,70,0.001,23.55,6.3,"06",6,25.25,"Buena"
"4232",-61457653404,15,72,0.057,23.52,6.1,"06",7,23.625,"Buena"
"4233",-61457649804,11,69,0.156,24.36,6.3,"06",8,21.5,"Buena"
"4234",-61457646204,18,66,0.363,25.14,7.9,"06",9,20.5,"Buena"
"4235",-61457642604,29,61,0.407,26.17,7.8,"06",10,20.875,"Buena"
"4236",-61457639004,36,56,0.726,27.41,9.5,"06",11,22.125,"Buena"
"4237",-61457635404,54,49,0.916,28.93,13.1,"06",12,25.875,"Aceptable"
"4238",-61457631804,54,42,0.959,30.43,16.4,"06",13,29.625,"Aceptable"
"4239",-61457628204,40,38,0.933,31.68,16.3,"06",14,32.125,"Buena"
"4240",-61457624604,40,33,0.839,32.7,17.1,"06",15,35.25,"Buena"
"4241",-61457621004,44,31,0.678,33.19,16.7,"06",16,39.375,"Buena"
"4242",-61457617404,43,29,0.484,33.37,16.3,"06",17,42.5,"Buena"
"4243",-61457613804,39,28,0.293,33.57,16.3,"06",18,43.75,"Buena"
"4244",-61457610204,37,28,0.058,33,15.8,"06",19,43.875,"Buena"
"4245",-61457606604,32,31,0.007,32,17.7,"06",20,41.125,"Buena"
"4246",-61457603004,24,66,0,25.73,11.2,"06",21,37.375,"Buena"
"4247",-61457599404,20,61,0,26.48,6.8,"06",22,34.875,"Buena"
"4248",-61457595804,25,52,0,27.5,10.8,"06",23,33,"Buena"
"4249",-61457592204,26,53,0,27.11,7.9,"06",0,30.75,"Buena"
"4250",-61457588604,25,55,0,26.66,6.6,"06",1,28.5,"Buena"
"4251",-61457585004,24,58,0,25.9,8,"06",2,26.625,"Buena"
"4252",-61457581404,23,59,0,25.46,7.5,"06",3,24.875,"Buena"
"4253",-61457577804,22,62,0,24.84,8.2,"06",4,23.625,"Buena"
"4254",-61457574204,15,67,0,24.13,6.9,"06",5,22.5,"Buena"
"4255",-61457570604,6,71,0.001,23.61,3.2,"06",6,20.75,"Buena"
"4256",-61457567004,4,71,0.057,23.95,3,"06",7,18.125,"Buena"
"4257",-61457563404,6,69,0.163,24.76,5,"06",8,15.625,"Buena"
"4258",-61457559804,15,65,0.414,25.8,5.8,"06",9,14.375,"Buena"
"4259",-61457556204,24,58,0.591,27.66,6.4,"06",10,14.375,"Buena"
"4260",-61457552604,30,52,0.793,29.15,8.4,"06",11,15.25,"Buena"
"4261",-61457549004,53,45,0.96,30.4,11.5,"06",12,19.125,"Aceptable"
"4262",-61457545404,59,40,1.001,31.52,11.9,"06",13,24.625,"Aceptable"
"4263",-61457541804,52,37,0.942,32.57,11.1,"06",14,30.375,"Aceptable"
"4264",-61457538204,42,33,0.64,32.99,10.3,"06",15,35.125,"Buena"
"4265",-61457534604,45,29,0.694,33.75,12.3,"06",16,40,"Buena"
"4266",-61457531004,34,42,0.221,30.02,15,"06",17,42.375,"Buena"
"4267",-61457527404,29,38,0.177,30.94,9.3,"06",18,43,"Buena"
"4268",-61457523804,29,36,0.054,31.42,10.4,"06",19,42.875,"Buena"
"4269",-61457520204,29,39,0.007,29.94,12.5,"06",20,39.875,"Buena"
"4270",-61457516604,28,44,0,28.31,11.8,"06",21,36,"Buena"
"4271",-61457513004,26,48,0,27.6,11.3,"06",22,32.75,"Buena"
"4272",-61457509404,26,52,0,26.92,13.7,"06",23,30.75,"Buena"
"4273",-61457505804,23,55,0,26.59,10.1,"06",0,28,"Buena"
"4274",-61457502204,22,60,0,25.95,8.7,"06",1,26.5,"Buena"
"4275",-61457498604,23,61,0,25.42,11.1,"06",2,25.75,"Buena"
"4276",-61457495004,16,67,0,24.77,7.6,"06",3,24.125,"Buena"
"4277",-61457491404,22,65,0,24.36,6.4,"06",4,23.25,"Buena"
"4278",-61457487804,19,67,0,23.83,4.3,"06",5,22.125,"Buena"
"4279",-61457484204,5,71,0.001,23.96,7.4,"06",6,19.5,"Buena"
"4280",-61457480604,3,74,0.042,23.78,5.6,"06",7,16.625,"Buena"
"4281",-61457477004,8,69,0.11,24.38,5.3,"06",8,14.75,"Buena"
"4282",-61457473404,15,62,0.305,25.8,6.3,"06",9,13.875,"Buena"
"4283",-61457469804,20,55,0.508,27.21,7.5,"06",10,13.5,"Buena"
"4284",-61457466204,37,48,0.795,28.88,9.5,"06",11,16.125,"Buena"
"4285",-61457462604,49,42,0.911,29.97,11,"06",12,19.5,"Buena"
"4286",-61457459004,54,38,0.935,31.15,12.6,"06",13,23.875,"Aceptable"
"4287",-61457455404,58,35,0.608,31.84,13,"06",14,30.5,"Aceptable"
"4288",-61457451804,37,34,0.217,31.54,10.3,"06",15,34.75,"Buena"
"4289",-61457448204,39,33,0.446,32.29,10.7,"06",16,38.625,"Buena"
