,O3
11183,16.323763914850907
9234,-5.925433896109205
3866,-5.6745308007287605
3083,-1.4713060324351872
5320,-0.44933669130014664
10748,-3.803729284526341
11614,8.32222047376986
13394,-11.409743787429449
9045,-14.426087107501331
3064,8.188054357992975
10332,-8.5160818943462
2369,-9.603270844524943
10763,-1.5068169829214355
1581,7.747137922756146
12048,1.5922198813707382
9190,1.2835734803911407
3803,-16.770779642457228
2291,-7.558520415164452
2272,3.5785841469286623
1567,-1.5847301966354408
2550,3.598322452254621
10923,9.980589035510526
7635,-7.510536290443298
10462,1.6205148098779034
6045,-3.9946081662869446
10675,-1.933457349402417
1087,-3.349188972715581
823,-5.584046004678967
5291,-0.704590648515051
11116,17.01275842498203
4694,-12.624417507926147
4544,-9.829270108838635
9048,-12.029126760071762
12917,-8.305009712500315
7051,-3.6187104478429646
8057,9.206708535297452
11083,2.053228689882168
9242,-1.1258075801011955
2007,9.896479797147187
10882,-6.787633396412097
9964,-10.378346011999518
12957,13.682899054082448
3071,-10.955649784672993
12422,4.29226360423548
9346,-4.373306277145204
12604,17.842959660151706
8744,-1.3073481789142605
10980,4.269502299326966
6867,-22.771823094337464
3380,-5.489787197233419
176,-3.883533323733751
9526,-9.048394522875974
3037,7.525117620711804
2201,10.456948387402804
12371,1.4581931981917151
12354,1.4042150237969295
2849,15.908523406450122
13294,2.7298449005356815
6433,1.9372282131195107
12167,2.597749269195333
486,-4.730510315207688
12285,-0.7195934200294261
3265,-1.373469016126954
992,-0.35435849987742074
11342,-0.5320498038739956
1494,-11.567478337135263
888,14.82366680105941
1425,-3.134373996398679
9413,-8.2319351063515
3978,1.5249815690962976
4630,-6.710447165809732
5221,-2.495735799074083
10632,5.078839016026649
7386,0.5363262525459973
6342,3.361531878722758
12129,1.0056707459959568
6038,-13.256336309655886
619,16.943401145603254
5278,-5.584676526734171
9364,-3.617919193396787
7077,5.415749010719061
7081,7.498816775515117
6098,12.631878823550586
11163,-0.5497738450619849
8610,-1.2178956542690784
11144,7.0619991334500085
4376,-19.26907624423773
1569,3.610956853344284
10250,-9.415179792408537
9249,5.058916120711778
3359,-7.246745314498945
12815,6.79269483815947
12358,2.3478183499581817
12714,-2.7648753033011744
5543,-4.304703634518631
1453,-5.932841584167868
1018,-1.407460420093571
2763,8.04442110560504
7086,12.886512837097861
7946,1.7589328292544906
12757,3.3576233295127693
8805,-4.709747782096208
3388,-1.4337660565374435
13017,-11.981334573113507
6284,6.340477105231436
11068,2.8900565896575827
10604,-3.997610690530621
3848,-3.5304464045068187
3030,-8.311174270290529
11010,0.6490126949846555
5659,0.08550696203631247
9486,7.3153464699074675
8052,-17.026462002871114
8919,0.3443703328753571
8859,-3.9111142243796237
9032,6.482812191850201
9428,-22.225375140099942
9828,4.372620856850382
4719,-9.351344517904316
1191,-21.17147906431523
7887,0.4373020724009109
8490,-7.987636180362848
1392,-8.215958025686824
12030,-2.917721144486819
7481,-12.11039519686954
8289,0.5858707956217515
7056,-10.7274006997799
7765,-2.260662781913851
3382,-6.375985228034118
7183,-15.615348680474732
9267,9.126875642969111
12628,9.377114199859115
13184,-4.409618916332562
9459,-0.49991846416381946
1894,-14.124403824373253
12109,20.50779043893928
654,-4.498907955409464
9352,-6.662801845548444
8687,6.913706970626301
13100,5.665566892092528
8174,-1.7819115599231452
11653,0.37631559111989077
8166,-11.092525336135878
343,11.407227054030606
6046,0.010603984650039422
9613,5.108086007172837
10026,-5.37269199311357
1669,9.948227062209561
10517,1.720059979522631
5893,0.15328682071064037
10111,15.8038508901274
4089,2.9321024411628684
976,0.9719410504559107
10231,7.011066812277335
10280,-15.69914708968335
5211,6.181915388748138
2585,5.8557529829536605
11688,7.129824242928265
6005,-6.651619631829668
8418,12.841169841547504
1267,7.009289722520656
6052,-5.640427578619857
579,-1.584809535724638
5034,-10.526112524789966
11977,7.235597571620474
9201,-5.233210809822239
7141,1.0420492222233761
7730,-1.919970960152142
9175,15.927160887222342
9269,9.878211786340373
11761,3.4751603031992317
11586,21.003309888446914
3358,-9.62733129321068
6783,2.788900398741106
11264,2.732632402645386
5105,5.285514916808523
12436,-9.496380816837778
4006,4.242763577884745
7693,4.053225212396143
2908,-10.83925083183837
11901,4.45107789052031
11200,25.251503473960916
4567,-6.334194389738052
5724,-2.852191406900623
6139,-0.6499836121241387
11991,4.980018786789515
10402,12.087801661215295
7072,-0.4686984024952707
3144,-2.4239154089052235
6473,-5.8577680980472735
2975,-7.233788076373763
3016,0.5102918043515601
3930,-12.561955843143807
11214,11.128872825861642
11299,-7.678989670765098
7341,-14.449171684651056
1943,0.8436724192150038
8630,-2.606534914803639
1523,-17.69455614671707
7178,-10.758143215555172
9466,-5.717487818065933
6203,15.989467713760725
9626,9.378069741256944
2730,7.964943128988246
5076,-5.68014228137568
2450,-4.227577832903393
2676,-7.885343811777403
9983,-6.720076112526989
10957,6.56954725101037
126,41.56081012028901
8965,-3.511868808180509
5420,-3.291715985530942
214,-14.552525405628153
3673,-6.058638259264086
2940,0.4096414991996582
9223,-0.5189885855494509
10081,-20.38842203907503
12056,4.7960601060868555
5924,11.624157390504969
4734,-5.6282413089590975
11796,8.399820239668117
5992,-11.005511303040144
11291,-1.7458854946629359
8187,1.8250000507188986
7799,8.28146101825584
5068,-4.483766087231999
5964,-15.563476378485312
11680,7.273172583637233
11405,-1.181459486299154
10577,-2.2114620772123743
1554,-13.966529388970308
4296,-1.1140667972895457
8640,6.613730825337491
2084,12.438525674177228
10679,12.79784534040634
1069,-1.3438761699987083
3908,-7.314696762762054
1238,-2.9137298904009725
4433,0.8557647727762188
6311,-1.754983558067977
6278,16.311273401127018
12926,3.3937807089844583
2702,-0.2621787985944337
725,-4.383386190915729
12557,-2.8213931750528545
5822,1.3630531865278854
7674,9.315091986844863
9365,-8.544415219949023
9919,11.618890743159845
7046,-10.288082063490116
10782,22.98031212947879
11142,9.001229517930064
7471,-15.66531030902032
11708,9.106790393183516
10518,-2.3374968145170385
6466,11.064352941076464
2359,3.2040211793092794
164,-1.5980247577673126
121,-0.8754421322192556
1844,-14.89590180162488
11271,-1.3764039140438271
2778,-3.2733753936754155
5617,5.3458053824325376
9479,-9.73569860784201
7503,-6.408602166158879
4159,-8.002327426636121
10117,9.69409169347157
10586,5.2595532922214545
6706,4.752301221981625
296,-4.786884050996413
9978,-4.958792615180926
9976,-4.413146887941281
10710,-9.269622598774873
11530,19.556834080592218
5065,-0.5954412614877072
9644,-4.880468154603157
12824,1.7405105144960018
13389,-2.722956756667145
4252,-9.648939448435009
1103,14.719510668069347
8783,7.864773967076367
11539,16.83177043150811
6053,-5.227629312061076
5875,8.129792455162637
6969,-8.305641918566664
2288,-9.167461416927296
874,3.13129250809925
7675,8.129578152133803
7321,-8.738095742093513
13353,1.0994259129671207
13328,-14.975484919882348
4578,3.806044157893872
3824,-4.225889459414077
2227,-2.472013479531256
1817,-4.798826844496396
3955,-14.140894572172755
1136,-1.6946843127583548
12905,11.579804245636844
103,7.319348189366941
1035,-6.934844436221027
8866,-7.01388551485482
11454,-6.737200552468629
1094,3.9147916512741574
12816,5.369894988224452
8480,3.0779555943253527
7347,-4.071310518103438
9119,-8.632741055635933
7948,-18.100374482481385
12944,-21.585262825583385
9498,13.534540880849562
10574,12.314332808741398
3279,2.4624277471638365
6366,2.3836974436664775
119,-4.983584882372931
10247,0.04822091920469518
2980,-7.392740156857791
11421,4.884049316952847
1861,-11.122613187184214
1250,13.16170927650451
4144,43.641624931929506
6104,-3.18424530415907
12125,27.034591214733695
399,18.97809581145433
13025,6.638928310023125
5071,-7.419153133277717
12923,-0.3904071045737041
6920,-12.683132794320557
8954,10.793988876928523
10304,-8.651271774222536
253,0.603652562681674
556,1.659198497050376
1870,-13.397027150959183
7045,-13.441943859536842
10941,5.835281297549535
3914,3.9725861899230495
6060,-5.742423213020253
11742,17.133388498676112
10473,4.006653359183588
3028,-10.071750442202607
11285,22.335110842918006
3269,-7.207449760452526
10073,-1.6236265508372654
7153,-5.645103241934088
12949,5.0189475769724154
11499,7.174474270182621
1292,-6.088855409071357
5470,-3.3933223232760668
7059,-6.751545748204727
6807,6.735851133311513
3099,13.20330637668716
4288,-0.5636651831024082
2916,-0.06764560382793405
2052,-9.90074513300047
4711,1.3769783585687279
6942,-4.917891798026304
3980,3.74791156832012
6747,13.50809654486497
9035,6.273562918973056
1687,-11.698387567270224
7918,11.673944377676918
5143,-4.930287519702091
10945,-5.227947697456749
10607,0.5764392510855885
10381,-8.00716325741837
10701,2.558433657430456
9036,4.730400205971648
12808,-2.9034885243381936
8102,-5.634118248278384
1172,-1.8974976048119743
7808,-0.24494907782354858
4413,0.7897835490790968
12156,-7.974643048690069
2915,1.7878803927241975
8840,-2.1321300752981287
13236,-7.513109243053947
5258,-2.3678090204935245
11224,-0.37138710587330337
10436,-0.32909707891994344
2767,5.851040562161508
6945,2.3424472905755067
10235,6.833707578436503
3025,13.429195119054647
4214,-25.867387592761325
12381,9.997880556388772
12587,-5.921871651893603
9321,2.7026348470443935
9236,-5.415876818859033
8210,-9.749913985536601
11713,7.518348363872917
10218,-4.232684915257948
8633,-21.228166608723733
7198,2.869954552383895
8509,-5.22960961021834
2799,-7.492183123182905
5770,-14.248161457097204
12708,-2.821868346562006
154,-2.7814073763054736
7729,0.6743405273897167
2531,-2.5993377887507165
9129,3.2503335710593007
1363,5.844991337617593
3157,-3.7468721523725677
449,-15.869121202887762
6575,-9.190395368295526
776,4.064625397838675
7610,-1.0582987995481687
10439,5.635047842396233
8711,0.8152492653483634
5557,5.72413332216999
4277,-4.136346488821481
10156,-3.663788295378019
4482,7.8968999714316865
11725,12.14553851896008
598,-1.4988034107867136
6080,-6.509779562881668
4399,-9.615951456022167
4629,-12.740193536032926
3019,-1.3171984333519973
3638,-3.7288637619024882
12763,-2.4324975559249182
3253,11.357495697852208
11930,1.8229823082154155
44,8.951661760354853
2876,-3.1639824815747133
9868,-2.165265683058905
8090,10.244648405767094
2643,21.575322981409585
3132,9.035830619899471
258,-19.019028299468623
3460,-8.543727726413323
10202,-2.855626773342493
1994,-9.426090544437251
5093,-0.8696736747205875
8664,4.418546860465348
1357,0.40544961872274143
2180,4.848156264787974
7382,-1.8041442331759114
4606,-8.266901107656956
4661,-8.881457871615247
950,4.478342945464846
3567,-2.9618467141441727
11488,3.037256554226282
6699,-4.807197698452654
7477,-11.084562751037389
12021,3.2398024192722374
9099,13.77689751659139
4340,-7.830593298357222
8207,11.721486617892204
11388,-2.795008914169749
8757,-5.899509124258493
10974,1.657200625126201
3675,-9.634344348413435
4919,-5.693922338359272
12305,-4.929283680772485
9090,-5.915132710384672
5031,-3.501214743073234
9524,-9.958330391112177
11721,6.582792871162184
9944,2.3675502050592527
1524,2.782929819676532
8006,-9.29628372919916
2786,13.978887867868735
9533,-9.304125792693966
7568,-5.920726310634073
9890,8.702862518788855
10205,0.9056364807039188
11115,11.634991420350936
1427,-0.5040359391209464
3706,-4.650033869110928
13055,-4.157990522533822
476,-4.532775033953776
9276,-8.984751102965191
8108,8.16170472072335
10793,-5.780641245684464
13013,-5.786807319978173
6215,-6.575586485238993
1002,5.558386282492648
8808,-2.8271173356220203
8937,-7.774356008066185
8298,14.15035380069353
10546,7.005692509440735
11740,3.8667579636479843
11826,-1.3914775748950206
2464,-4.384342634732505
3256,-3.3440496842347116
11298,0.6103830330710949
9324,-4.310296711512365
4665,-12.70225965050755
9973,-4.979085069895994
18,1.0606348962530276
7741,-3.523059012750622
9789,-4.990095470271264
3487,1.3420469143853921
1499,-4.669086476208854
3520,7.359162745841644
2076,11.676008080021887
5583,-7.156979497718709
8861,-9.500183840022402
952,0.7934035804251209
335,-11.018494117206465
4258,2.14493572870024
8499,-1.4161139033862113
9386,-12.527403402156807
7362,15.227568911536316
1783,3.1908837371401475
3872,-5.2449436749120935
9691,-9.888451046468326
1217,-5.22875769406204
3192,-3.326514926807107
5566,2.0557011954307143
11457,6.363123713970687
10482,-0.860119100085825
879,1.595367822821828
4231,-6.931994995185413
2175,16.43181798713553
3629,-5.600644672833212
5657,0.22915762254812222
4250,-4.541621480625814
7825,-2.386367560140144
5807,11.207382250044681
3777,-7.157558756663775
11810,2.674032042646985
9178,-2.63062397685205
45,8.874621967639428
12515,-3.943321478093047
2873,4.03433964048444
9419,-7.565460002623865
12472,8.43928074990567
1121,1.2347185023737381
1418,5.93434724661757
6820,1.0860870198904706
10421,-5.797708888232336
5653,-6.579427904295777
11743,6.070501911545506
6617,26.85858701126105
3725,-3.3892829054828297
3667,-11.405681151662435
7773,-9.246716364787659
2805,-2.2942522040369155
1789,21.875602379478586
11032,2.3582898812657973
11811,29.08423000148352
12761,1.1190949995624138
13340,1.1885105192254457
332,-4.87353744827228
1658,19.41986575283301
4254,-4.762598525473514
4581,1.6299337763528357
4024,3.083361810998923
12566,6.022265706018551
2875,-0.7086549886504301
1060,-15.189698980874113
11344,0.36132426143137053
12445,9.09257256646243
10094,0.3414312277928744
9011,-2.248418669573965
10233,13.723768770905878
8240,-16.11748026999097
9344,-4.716084067927767
2560,0.2784338505539097
713,3.438926127635888
9482,0.372204746350036
1274,-5.010166772496717
221,8.038942894397941
11315,-1.096339824511766
6726,10.448742124045708
12775,-1.2096806869122574
3212,-1.4007493370096356
6308,-0.8096155385906343
6916,8.148119484277345
8986,1.9191649426148771
7289,0.3401377539824253
2587,1.2162818641544533
9108,1.3490462363457922
6682,4.307943499330378
7868,1.427542990581884
9940,17.752502661901737
406,-11.842810034578655
2157,-2.8873495155817963
7597,27.395447471435062
9762,-16.866814292074956
9603,-0.9998337918765046
9383,-23.158701032755772
3267,-6.16494673570012
5133,5.042792447151356
12530,23.58354266040397
8906,-6.971202523297308
6730,-10.813964651197637
7286,7.265441236544696
5717,-7.665555773742447
2043,2.861706635406179
6672,-5.382785039730578
671,2.9024970563720274
503,-10.217969165077712
6940,12.759827994292976
4951,-8.169877870890275
3858,-8.171423050488585
4831,-0.869998963277105
10377,-7.497617839163723
7062,1.483232464849074
2729,10.486798355984469
2200,10.346788790015694
10939,-2.2183174774755443
12807,-2.1096612331459923
134,-14.09624271735165
2625,-11.73925868401659
5369,18.074375070698665
509,0.8430466868060407
8827,21.321425655566635
10162,17.37933988397819
6983,-4.336782552719761
8202,-1.4788568373427253
8995,-8.916514796884947
1334,-1.1489592885744244
9522,-15.051734947698577
9193,24.776944215872533
10571,9.276851700182092
257,-4.5309856799845605
651,-4.646324559686647
12568,3.9326609567066626
7840,8.370302960540897
845,2.6491781796281373
2164,8.264040531543714
11513,9.462386123109361
9131,-1.5609270573153111
1082,1.4091652814339142
6239,24.148261145168654
8482,4.39281453711758
94,-10.594897924384519
7977,4.055696470390245
8113,3.022130870511859
12116,-0.6381342588928192
9472,-12.885641132632117
5619,3.3575659228458576
7819,-7.7185695889830015
11497,21.056200879674584
12301,-2.7244728835622993
10422,-1.256683400727269
3378,-1.67859260389897
11149,4.571174861542339
11933,72.70669781882961
7834,-12.169838191973696
8245,3.028070167586499
2185,0.5123661570387128
7165,-1.1230823489457507
10918,9.850494915693425
1911,1.3720026367770188
12168,-0.2650286808577107
12924,10.490088879795316
1748,6.500515417027408
3943,-6.3093748138512495
4064,-5.017164130930382
5119,-8.704987548995035
9150,-10.533365626444223
5025,-3.223471528412631
9718,-12.669449828624856
7976,3.4627032734789793
4792,-18.084222267869926
3515,-4.935155387378302
2828,0.04908541140222411
7969,0.6086064902572446
2646,-5.890026703694872
9844,1.7931557153757751
1756,2.481121185121573
760,11.186956221177837
7119,-7.139259615051763
2004,0.9518491059806493
752,8.745979554108935
7757,-0.6472963368035209
3959,-6.316230597613725
3023,-3.189006271299739
4235,-18.879107964418125
3714,-2.758285069806931
13045,0.1948327974547226
11706,7.181775887738624
5147,2.861561373813032
6210,0.7236999549608427
11138,27.5325126145597
507,-3.990701916604827
5889,7.750178225931656
11448,-2.1658157467426022
3923,-10.09519676714649
12520,5.6192654021070965
4290,0.48087827876393163
1391,-11.26673765707148
11584,16.393118682978276
2619,3.7929703396726353
13417,-10.184810748822969
11934,37.345201135683254
6810,3.7369100317594928
5882,3.7613242897170736
8963,-4.893677027414995
5606,-19.006686980058554
7490,-7.904230395326543
12177,-7.610452767030125
4283,7.4128542356293465
5198,22.931223408148384
2327,10.359732371048779
3042,7.698549508901827
12391,-5.334739409079866
3341,3.2815506974505197
5257,-2.671294104432178
7254,-15.554318402633236
5983,-1.5864997513598595
4642,4.820842707190231
3076,1.3967541392371814
3021,-5.725775104843159
3494,1.108818715777204
11563,-3.9573622721692985
10142,-8.889351167822404
6353,3.9860130669718217
8980,2.4405513401110284
8212,-11.748489690147117
1236,-4.8682520382280075
10355,-8.364894270760928
9950,-3.421452650056878
10771,0.2536535658846901
1460,-20.588944094655766
5280,-2.974759939678762
3951,-17.600617829316008
4281,-2.3129937154975764
4127,18.81425520288034
7216,-3.423471959713389
10236,0.786902720021061
4602,21.090754826726062
7154,-16.800391266961547
334,-13.912665093036559
5449,0.18039626774876183
3744,1.4747855062449418
7749,9.827454868030003
8513,-4.242705832998432
13315,8.695661176997078
4965,-1.5840333494126355
4398,-7.505420895408058
7956,3.5605050503331483
304,25.277750180544366
6351,10.542683869878914
402,5.4637236434368575
8456,-17.317858271362844
396,2.634667504478763
9177,-6.910290474270113
11415,8.010957823534262
4892,-8.43548976818434
6518,4.882943947763323
10784,12.547018692185276
2473,-8.862386489118421
1480,-18.365291167521484
7657,1.7631164643072168
11640,1.8110851844694196
13397,-10.280261271706678
1818,-11.964131969436572
9729,-4.1442562031091015
9092,-13.566995704494104
2436,3.111216625932144
