date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
04/05/2022 10:00,2.45,5.5,9.4,14.9,22,77,33.4,719.1,0,80,4.2,0.187,25,15.2,90
04/05/2022 11:00,2.39,4.5,7.6,12.1,28,82,36.81,719.4,0,74,4,0.22,26.15,15.4,90
04/05/2022 12:00,2.41,4.5,7.9,12.4,32,78,34.36,719.3,0,70,4.2,0.273,27.07,16,104
04/05/2022 13:00,2.42,4.2,7.5,11.7,39,82,39.89,718.6,0,63,4.1,0.334,28.47,17.3,106
04/05/2022 14:00,2.27,3.6,5,8.7,39,95,31.23,718.1,0,54,4.1,0.562,30.65,18.6,111
04/05/2022 15:00,2.23,3.4,4.9,8.3,42,77,27.41,717.5,0,48,NULL,0.451,31.95,17.5,122
04/05/2022 16:00,2.24,3.1,5.4,8.6,45,61,29.07,716.9,0,46,NULL,0.32,32.89,14.6,122
04/05/2022 17:00,2.26,3.1,6,9.1,47,71,28.86,716.3,0,44,4.2,0.155,33.3,14.9,124
04/05/2022 18:00,2.27,3,6.8,9.8,48,85,27.59,716.1,0,42,4.1,0.128,33.66,14.8,139
04/05/2022 19:00,2.26,3.1,7.5,10.6,38,67,25.31,716.1,0,46,4.2,0.038,32.97,15.4,122
04/05/2022 20:00,2.27,3.4,6.7,10,22,75,20.17,716.5,0,58,4.2,0.001,30.5,17.9,91
04/05/2022 21:00,2.24,3.2,6.4,9.6,23,76,20.05,716.5,0,61,NULL,0,29.33,15,99
04/05/2022 22:00,2.2,2.8,6.2,9.1,23,55,19.4,716.8,0,62,4.9,0,28.73,17.4,91
04/05/2022 23:00,2.23,2.6,8,10.5,19,52,18.99,716.9,0,64,6.8,0,28.08,16.4,81
05/05/2022 00:00,2.28,2.5,9.4,11.8,18,46,21.08,717.2,0,66,6.5,0,27.72,13,81
05/05/2022 01:00,2.23,2.5,8,10.4,22,55,22.95,717.3,0,69,5.4,0,26.58,12.9,85
05/05/2022 02:00,2.17,2.4,4,6.4,24,51,20.54,717.2,0,73,4.9,0,25.44,12.6,81
05/05/2022 03:00,2.14,2.4,3.1,5.5,25,49,19.72,717.2,0,75,5,0,25.05,10.5,102
05/05/2022 04:00,2.15,NULL,NULL,NULL,25,39,22.31,717.5,0,76,6.4,0,24.77,9.3,93
05/05/2022 05:00,2.18,2.6,8.1,10.7,21,44,23,717.9,0,76,6.4,0,24.73,7.1,40
05/05/2022 06:00,2.2,2.5,10.2,12.6,19,54,23.91,718.5,0,76,5.4,0,24.79,4,80
05/05/2022 07:00,2.34,3.4,14.7,18,16,51,26.76,718.9,0,76,5.1,0.015,24.9,10.8,92
05/05/2022 08:00,2.34,5.2,10.7,15.8,20,66,28.25,719.3,0,74,5.1,0.106,25.4,9,81
05/05/2022 09:00,2.33,4.9,8.6,13.5,26,71,28.23,719.5,0,70,NULL,0.291,26.73,9.6,80
05/05/2022 10:00,2.36,4.6,9.2,13.8,38,66,31.05,719.9,0,65,5.2,0.427,27.91,11.3,78
05/05/2022 11:00,2.35,3.5,7.5,11,50,86,34.09,719.9,0,61,5,0.522,29.12,13.4,82
05/05/2022 12:00,2.38,3.3,7.4,10.6,57,92,36.83,719.4,0,56,5.5,0.574,30.59,15.2,88
05/05/2022 13:00,2.41,3.6,8.2,11.7,58,96,40.67,718.9,0,50,5.5,0.599,32.27,16.2,92
05/05/2022 14:00,2.39,3.7,7.9,11.6,60,102,40.02,718.4,0,44,6,0.582,33.68,18.5,89
05/05/2022 15:00,2.35,3.2,6.8,10,65,111,33.86,717.8,0,39,5.8,0.508,34.95,18.7,103
05/05/2022 16:00,2.25,3,6.2,9.2,69,90,28.25,717.2,0,33,5.6,0.416,35.87,19.5,106
05/05/2022 17:00,2.16,2.9,6.6,9.4,66,79,24.55,716.9,0,28,5.8,0.297,36.71,14.9,127
05/05/2022 18:00,2.2,2.9,7.8,10.6,58,75,24.44,716.9,0,30,5.1,0.162,36.46,13.2,146
05/05/2022 19:00,2.25,NULL,NULL,NULL,49,72,26.13,717.4,0,32,4.7,0.049,35.42,14.9,115
05/05/2022 20:00,2.36,NULL,NULL,NULL,39,76,26.93,718.2,0,36,4.6,0.002,34,12.4,109
05/05/2022 21:00,2.35,3.2,12.1,15.2,33,65,27.01,719.2,0,40,4.6,0,33.27,12.8,100
05/05/2022 22:00,2.3,3,8.6,11.5,23,63,22.26,719.6,0,51,5.8,0,31.65,13,109
05/05/2022 23:00,2.27,2.6,8,10.6,21,65,20.74,719.9,0,58,4.8,0,30.48,11.1,87
06/05/2022 00:00,2.25,2.5,6.8,9.3,29,49,23.11,719.9,0,56,4.8,0,29.81,10.8,92
06/05/2022 01:00,2.24,2.4,6.5,8.9,26,59,21.82,719.9,0,58,4.5,0,29.28,7.8,100
06/05/2022 02:00,2.22,2.4,6.8,9.1,25,54,22.14,719.9,0,61,4.5,0,28.61,8.5,70
06/05/2022 03:00,2.23,NULL,NULL,NULL,24,56,22.1,719.9,0,62,NULL,0,28.16,4.7,64
06/05/2022 04:00,2.24,2.7,10.6,13.3,18,55,21.69,719.9,0,64,4.4,0,27.66,4.1,268
06/05/2022 05:00,2.27,3.4,17.3,20.7,16,49,23.63,720.2,0,64,4.4,0,27.3,4.5,246
06/05/2022 06:00,2.36,5.5,21.6,27.1,15,52,23.69,720.3,0,63,NULL,0,27.38,5.5,219
06/05/2022 07:00,2.43,5.1,20.4,25.5,19,50,25.17,720.7,0,61,4.3,0.02,28.01,5,215
06/05/2022 08:00,2.43,5.2,18.4,23.6,24,63,25.45,721.3,0,57,4.4,0.077,29.18,4.3,269
06/05/2022 09:00,2.51,7.9,20.9,28.8,25,63,27.43,721.4,0,54,4.6,0.208,30.35,5.4,67
06/05/2022 10:00,2.5,6.3,16,22.3,42,83,28.19,721.4,0,51,4.5,0.42,31.56,8.6,68
06/05/2022 11:00,2.47,5,14.1,19.1,52,85,29.82,721.3,0,47,5.1,0.518,32.48,13.4,79
06/05/2022 12:00,2.4,3.8,11.5,15.2,67,97,31.02,720.8,0,46,6.8,0.471,33.09,15,90
06/05/2022 13:00,2.36,3.1,9.5,12.5,77,94,35.42,720.5,0,44,16.3,0.49,33.99,14.7,109
06/05/2022 14:00,2.3,3.2,6.1,9.3,57,95,29.82,719.8,0,44,7.8,0.543,34.35,16.4,114
06/05/2022 15:00,2.25,2.9,4.5,7.4,48,72,25.85,719.5,0,42,5.9,0.517,34.78,14.2,143
06/05/2022 16:00,2.28,3.3,4.8,8.1,41,58,24.46,718.7,0,46,5.1,0.388,33.91,17.6,124
06/05/2022 17:00,2.22,3.2,4.8,8,44,58,24.61,717.9,0,39,4.8,0.296,34.87,12.4,171
06/05/2022 18:00,2.27,3.5,6.2,9.7,39,58,21.53,718.4,0,42,4.5,0.159,33.4,20.2,125
06/05/2022 19:00,2.3,3.2,6.2,9.3,34,53,23.19,719,0,49,4.5,0.041,32.16,16.5,138
06/05/2022 20:00,2.28,2.9,5.1,8,36,51,24.76,719.3,0,52,NULL,0.002,31.27,18,134
06/05/2022 21:00,2.29,3.2,7.6,10.7,33,59,24.83,719.2,0,51,4.4,0,30.89,11.5,146
06/05/2022 22:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
06/05/2022 23:00,2.34,2.6,16.3,18.8,20,53,20.5,719.4,0,51,4.3,0,28.59,3.4,31
07/05/2022 00:00,2.56,3.7,23.5,27.2,11,38,26.46,719.4,0,54,4.6,0,28.31,11.3,70
07/05/2022 01:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
07/05/2022 02:00,2.18,2.4,4.1,6.6,28,50,19.25,718.8,0,65,4.2,0,25.42,16.8,103
07/05/2022 03:00,2.18,2.4,4.4,6.9,26,36,19.02,718.7,0,67,4.2,0,24.84,7.7,85
07/05/2022 04:00,2.21,NULL,NULL,NULL,21,36,19.86,718.7,0,71,NULL,0,24.22,5.7,65
07/05/2022 05:00,2.28,3.2,12.6,15.8,13,40,20.11,718.7,0,75,NULL,0,23.34,3.9,30
07/05/2022 06:00,2.39,12.3,19.4,31.7,5,44,20.39,718.9,0,77,4.3,0.001,23.03,3.8,279
07/05/2022 07:00,2.67,27.5,21,48.5,4,51,24.44,719.2,0,77,4.7,0.041,23.78,7,302
07/05/2022 08:00,2.9,34.3,27.2,61.3,7,75,26.83,719.4,0,67,5.5,0.169,26.21,8.2,296
07/05/2022 09:00,2.83,28.4,34.9,63.2,15,83,29.68,719.5,0,58,9.1,0.312,28.47,7.1,287
07/05/2022 10:00,2.68,20.7,36.4,57,27,107,30.65,719.4,0,45,14.4,0.441,31.3,6.7,304
07/05/2022 11:00,2.87,9.1,33.3,42.4,58,117,32.2,719,0,37,9.6,0.535,33.59,7.5,56
07/05/2022 12:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
07/05/2022 13:00,2.44,3.5,12.6,16,91,125,37.46,717.8,0,27,5.7,0.615,36.89,17.4,88
07/05/2022 14:00,2.38,4.1,10.3,14.4,69,107,43.57,717.1,0,22,5.1,0.596,38.12,19.9,108
07/05/2022 15:00,2.25,3.9,8.1,12,58,94,25.04,716.5,0,19,4.6,0.524,39.01,19.2,113
07/05/2022 16:00,2.17,3.7,7.3,11,59,51,19.24,715.8,0,19,4.5,0.44,39.45,17.2,126
07/05/2022 17:00,2.15,3.1,6.1,9.3,58,51,18.03,715.3,0,20,4.4,0.307,39.44,14.9,139
07/05/2022 18:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
07/05/2022 19:00,2.14,2.9,7.3,10.2,54,54,18.58,715.2,0,22,4.4,0.055,37.76,15.3,173
07/05/2022 20:00,2.32,3.1,8.5,11.6,38,50,23.39,715.5,0,35,5.2,0.002,35.75,18.1,140
07/05/2022 21:00,2.35,2.9,5.4,8.3,31,90,26.36,715.8,0,49,4.6,0,33.19,22.5,117
07/05/2022 22:00,2.46,4.1,6.6,10.7,26,74,26.45,716,0,54,4.5,0,31.85,26.2,98
07/05/2022 23:00,2.36,2.9,4.4,7.4,26,82,25.96,716.2,0,59,4.3,0,30.64,24.6,97
08/05/2022 00:00,2.32,2.6,3.8,6.4,24,73,25.91,716.4,0,66,4.2,0,29.02,20.4,104
08/05/2022 01:00,2.31,2.6,3.6,6.2,21,60,26.82,716.1,0,76,4.2,0,27.05,20.1,94
08/05/2022 02:00,2.3,2.5,3.1,5.5,19,54,29.02,715.8,0,82,4.1,0,25.68,15.9,87
08/05/2022 03:00,2.29,2.5,2.6,5,19,49,30.97,715.4,0,84,4.1,0,25.02,12.5,94
08/05/2022 04:00,2.27,NULL,NULL,NULL,19,61,29.75,715.4,0,84,NULL,0,24.7,8.9,116
08/05/2022 05:00,2.28,NULL,NULL,NULL,17,51,29.89,715.4,0,85,4,0,24.38,4.5,27
08/05/2022 06:00,2.32,NULL,NULL,NULL,16,53,32.69,715.5,0,85,4,0,24.43,7.6,64
08/05/2022 07:00,2.35,3,8.1,11.1,14,64,35.95,715.8,0,86,4.1,0.018,24.28,5,43
08/05/2022 08:00,2.55,9.2,13.9,23.1,11,67,40.26,716.4,0,81,4.1,0.119,25.74,3.8,330
08/05/2022 09:00,2.64,8.9,14.4,23.2,20,95,40.08,716.5,0,72,4.2,0.297,27.44,7.8,56
08/05/2022 10:00,2.64,6.1,14.5,20.5,35,94,40.94,716.5,0,68,4.3,0.427,28.52,9.9,64
08/05/2022 11:00,2.73,6,18.1,24.2,50,90,42.05,716.5,0,61,4.1,0.527,30.45,12.2,68
08/05/2022 12:00,2.7,3.8,14.8,18.5,76,104,43.81,716.1,0,53,4.2,0.585,32.42,15.4,73
08/05/2022 13:00,2.7,3.5,12.6,16.1,86,113,48.22,715.5,0,43,4.2,0.605,34.98,18.1,96
08/05/2022 14:00,2.58,3.3,13,16.2,96,120,45.62,714.9,0,33,NULL,0.585,37.29,18.7,102
08/05/2022 15:00,2.42,3.4,8.7,12.1,70,113,35.5,714.2,0,27,4.4,0.515,38.61,21.4,103
08/05/2022 16:00,2.34,3.6,7.3,10.9,59,84,31.03,713.6,0,27,4.7,0.429,39.35,20.7,111
08/05/2022 17:00,2.29,3.1,5.9,9,56,74,28.97,713.3,0,29,5.5,0.292,39.16,18.6,126
08/05/2022 18:00,2.25,2.9,5.2,8.2,57,66,29.56,713.1,0,29,5.4,0.169,38.24,19.9,128
08/05/2022 19:00,2.21,3,5.1,8.1,56,68,27.6,713.1,0,29,5.3,0.051,37.6,19.9,148
08/05/2022 20:00,2.3,2.8,6.6,9.4,48,69,27.61,713.6,0,33,5.3,0.001,36.72,19.7,135
08/05/2022 21:00,2.37,3.3,5.4,8.7,28,70,25.16,714.3,0,53,4.8,0,33.34,25.9,102
08/05/2022 22:00,2.36,2.8,4.6,7.4,27,62,24.28,715.1,0,61,4.5,0,31.31,24.5,95
08/05/2022 23:00,2.36,2.5,4.2,6.7,25,69,26.51,715.7,0,68,4.4,0,29.6,20.3,102
09/05/2022 00:00,2.32,2.5,2.9,5.3,26,84,26.42,715.7,0,73,4.3,0,28.29,20,99
09/05/2022 01:00,2.3,2.4,2.2,4.6,25,60,25.83,715.6,0,77,4.2,0,27.1,18.7,90
09/05/2022 02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
09/05/2022 03:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
09/05/2022 04:00,2.3,2.4,2.6,4.9,23,57,30.82,715,0,82,4.2,0,25.65,9.4,81
09/05/2022 05:00,2.32,2.5,4.9,7.4,21,54,32.93,715.3,0,83,4.2,0,25.44,4,8
09/05/2022 06:00,2.38,2.6,10.5,13,16,72,34.35,715.5,0,83,NULL,0,25.6,7.2,61
09/05/2022 07:00,2.68,3.8,15.2,18.9,12,74,39.08,715.9,0,82,4.1,0.018,25.77,6.8,85
09/05/2022 08:00,2.65,5.4,14.8,20.1,14,111,38.91,716.5,0,80,4.2,0.068,26.26,7,94
09/05/2022 09:00,2.92,8.5,16.5,25,16,91,43.53,717.2,0,76,4.3,0.17,27.25,7.3,53
09/05/2022 10:00,2.75,8.2,14.9,23.1,24,136,43.06,717.8,0,71,4.2,0.35,28.28,9.8,82
09/05/2022 11:00,2.73,6.1,13.7,19.7,39,113,46.33,718,0,66,4.2,0.5,29.48,11.3,110
09/05/2022 12:00,2.74,3.7,12.7,16.3,70,118,47,717.8,0,58,NULL,0.494,31.24,12.7,94
09/05/2022 13:00,2.77,3.4,14.3,17.6,76,117,50.54,717.4,0,55,NULL,0.133,31.77,13.3,98
09/05/2022 14:00,2.78,3.3,12.9,16,69,130,50.28,717.1,0,54,NULL,0.149,32.25,13.7,96
09/05/2022 15:00,2.72,3.3,12.4,15.6,59,119,44.43,716.6,0,52,4,0.162,32.45,11.4,110
09/05/2022 16:00,2.51,3.2,9.9,13,63,100,34.32,716.4,0,38,4,0.258,35.33,7.6,268
09/05/2022 17:00,2.45,3.1,8.7,11.8,50,74,31.7,716.1,0,40,NULL,0.087,34.66,18.1,121
09/05/2022 18:00,2.44,3.3,8,11.2,46,70,30.3,716.1,0,42,4.1,0.148,34.75,18.2,122
09/05/2022 19:00,2.42,3,7.8,10.8,44,71,28.77,716.2,0,43,4,0.042,34.19,18.1,125
09/05/2022 20:00,2.49,3.2,9.5,12.6,32,73,28.33,717.1,0,49,4.1,0.001,33.27,18.4,110
09/05/2022 21:00,2.42,3.4,6.4,9.8,25,77,22.85,718.3,0,60,4.1,0,31.22,22.4,88
09/05/2022 22:00,2.39,3,6,9,25,55,21.47,719.5,0,64,NULL,0,29.98,20.9,94
09/05/2022 23:00,2.35,2.7,4.8,7.4,25,59,20.45,719.4,0,68,NULL,0,28.98,24.4,107
10/05/2022 00:00,2.32,2.5,3,5.4,NULL,49,21.42,719.4,0,70,4,0,28.28,24.7,96
10/05/2022 01:00,2.31,2.4,2.4,4.8,NULL,44,31.03,718.9,0,72,4,0,27.55,23.2,90
10/05/2022 02:00,2.29,2.4,2.4,4.7,26,67,22.57,718.5,0,72,4.1,0,27.74,13.5,116
10/05/2022 03:00,2.27,NULL,NULL,NULL,25,48,20.24,718.4,0,74,4,0,26.95,13.6,119
10/05/2022 04:00,2.27,NULL,NULL,NULL,21,37,18.33,718.4,0,78,3.9,0,26.02,14.3,104
10/05/2022 05:00,2.27,2.6,4.1,6.7,18,34,17.99,718.6,0,80,3.9,0,25.53,15.4,107
10/05/2022 06:00,2.32,2.7,4.7,7.4,17,33,15.73,719.2,0,80,4,0,25.31,15.7,90
10/05/2022 07:00,2.37,3.3,5.7,9,14,27,15.04,720,0,80,4,0.009,25.01,14.9,92
10/05/2022 08:00,2.39,4,7.2,11.2,13,31,17,720.8,0,83,NULL,0.025,24.7,13.7,96
10/05/2022 09:00,2.43,5.2,7.9,13.1,15,48,18.53,721.5,0,82,4.1,0.136,24.9,13.6,102
10/05/2022 10:00,2.68,5.6,5.7,11.4,20,44,30.79,721.9,0,75,4.1,0.324,26.5,14.7,100
10/05/2022 11:00,2.45,4.5,4.8,9.3,27,63,25.36,722.1,0,64,4,0.503,29.07,17,109
10/05/2022 12:00,2.43,3.9,5,8.9,35,58,27.83,722.1,0,59,4,0.413,29.84,19.1,118
10/05/2022 13:00,2.37,3.4,4.5,7.9,37,54,27.3,721.9,0,55,3.9,0.314,30.9,15.4,138
10/05/2022 14:00,2.35,2.9,4.7,7.7,41,54,26.57,721.6,0,52,4,0.097,31.07,13.7,165
10/05/2022 15:00,2.39,3,6.9,9.8,38,58,26.67,721.2,0,52,3.9,0.02,31.16,13.9,163
10/05/2022 16:00,2.43,3.1,8.1,11.2,39,65,28.92,720,0,47,4,0.02,31.68,20.3,118
10/05/2022 17:00,2.51,3.5,11.6,15,33,77,29.79,720.3,0,50,4.1,0.033,31.31,15.2,133
10/05/2022 18:00,2.73,4.4,20,24.4,24,66,34.83,720.5,0,50,4.1,0.017,31.33,13.8,99
10/05/2022 19:00,2.68,4.1,16.1,20.2,25,99,37.12,720.9,0,55,4,0.003,30.27,19.6,107
10/05/2022 20:00,2.5,3.1,11,14.1,29,91,31.23,721.9,0,53,4.2,0,30.48,14,96
10/05/2022 21:00,2.54,3.3,10.5,13.8,22,69,27.64,722,0,62,4,0,29.04,18.8,98
10/05/2022 22:00,2.38,3,5.5,8.5,18,66,17,723.4,0,71,3.9,0,27.65,18.9,105
10/05/2022 23:00,2.33,2.7,4.4,7.2,17,49,13.9,723.9,0,76,4,0,26.37,19.6,102
11/05/2022 00:00,2.28,2.6,3.8,6.5,16,43,11.63,723.7,0,76,4,0,25.95,21.7,106
11/05/2022 01:00,2.25,2.6,2.6,5.2,16,33,11.24,724,0,80,3.8,0,25.16,17,105
11/05/2022 02:00,2.23,2.5,2.3,4.7,17,33,11.56,724.1,0,81,3.9,0,24.78,14.7,87
11/05/2022 03:00,2.25,2.6,2.7,5.2,17,25,12.67,724.3,0.04,88,4.1,0,23.64,11.7,90
11/05/2022 04:00,2.26,2.6,2.6,5.1,17,35,9.75,724.1,0,90,4,0,23.32,11.3,89
11/05/2022 05:00,2.29,2.7,3.6,6.3,16,18,9.6,724.1,0,90,4.1,0,23.39,12.8,95
11/05/2022 06:00,2.32,2.8,3.9,6.8,17,17,9.03,724,0,88,4.1,0,23.59,14.9,96
11/05/2022 07:00,2.42,3.6,6.5,10.2,14,21,9.89,724.7,0,90,3.9,0.012,23.23,13.9,94
11/05/2022 08:00,2.38,4.4,6.3,10.7,14,15,10.96,724.8,0,89,3.8,0.078,23.69,11.6,106
11/05/2022 09:00,2.37,4.8,5.1,9.9,15,32,10.19,724.6,0,86,3.8,0.151,24.32,17.9,107
11/05/2022 10:00,2.38,4.8,3.8,8.6,19,25,14.35,724.3,0,81,3.9,0.374,25.26,22.9,100
11/05/2022 11:00,2.45,4.6,3.9,8.6,23,36,17.9,724,0,73,3.9,0.549,27.11,23.5,106
11/05/2022 12:00,2.43,4,4.1,8.1,28,39,20.17,724,0,64,3.8,0.545,28.91,20.3,110
11/05/2022 13:00,2.43,4,4.3,8.2,32,49,19.84,723.7,0,55,3.7,0.642,30.97,19.6,114
11/05/2022 14:00,2.34,3.6,4.1,7.8,34,47,17.1,723.2,0,47,3.7,0.583,32.54,19.9,127
11/05/2022 15:00,2.32,3.5,4.7,8.3,36,47,18.55,722.4,0,42,NULL,0.434,33.51,20.8,125
11/05/2022 16:00,2.3,3.5,5.8,9.3,36,48,18.95,721.8,0,40,3.8,0.256,33.64,20.1,126
11/05/2022 17:00,2.29,3.4,6.3,9.7,37,51,18.37,721.6,0,39,3.8,0.151,33.21,17.6,146
11/05/2022 18:00,2.29,3.3,5.9,9.2,37,47,17.58,721.7,0,38,NULL,0.134,33.28,14.8,140
11/05/2022 19:00,2.32,3.3,6.8,10,32,30,15.47,722,0,40,3.9,0.067,32.78,17.7,121
11/05/2022 20:00,2.32,NULL,NULL,NULL,23,41,10.55,722.3,0,50,4,0.003,30.36,22.7,107
11/05/2022 21:00,2.28,NULL,NULL,NULL,24,50,10.44,722.7,0,57,4.2,0,28.29,24.9,103
11/05/2022 22:00,2.25,2.8,4.1,7,24,48,9.63,723.6,0,62,4.2,0,26.79,21.3,105
11/05/2022 23:00,2.21,2.6,2.6,5.1,25,38,8.99,723.9,0,66,4.1,0,25.64,21.3,110
12/05/2022 00:00,2.2,2.5,2.3,4.7,25,27,8.79,724.2,0,69,3.9,0,24.79,19.4,107
12/05/2022 01:00,2.19,2.4,1.8,4.2,25,22,8.89,724.4,0,72,3.9,0,24.31,17.1,97
12/05/2022 02:00,2.2,2.4,1.8,4.2,24,24,9.13,724.2,0,74,NULL,0,23.99,12.7,90
12/05/2022 03:00,2.21,NULL,NULL,NULL,21,27,19.19,723.8,0,76,4.6,0,23.46,9.5,81
12/05/2022 04:00,2.25,NULL,NULL,NULL,19,46,27.69,723.3,0,79,4.9,0,22.7,8.4,68
12/05/2022 05:00,2.21,2.5,4.1,6.6,18,64,10.14,722.6,0,80,4.6,0,22.48,10.6,99
12/05/2022 06:00,2.37,2.8,5.8,8.5,16,28,11.62,722.5,0,83,4.4,0,21.98,12.4,92
12/05/2022 07:00,2.34,4.4,7,11.3,15,46,10.31,722.5,0,85,4.1,0.038,21.76,10.3,100
12/05/2022 08:00,2.37,5.2,7.4,12.6,15,31,12.18,722.9,0,81,4.1,0.1,22.75,7.9,82
12/05/2022 09:00,2.38,6.2,8.2,14.5,19,44,12.38,723.2,0,76,4,0.258,23.84,8.8,68
12/05/2022 10:00,2.4,5.6,7.6,13.3,24,41,15.35,723.6,0,72,3.9,0.425,25.14,10.2,71
12/05/2022 11:00,2.38,4.8,7.1,11.9,30,51,17.15,723.5,0,68,3.9,0.49,26.36,12,68
12/05/2022 12:00,2.35,3.9,6.2,10.2,38,67,15.98,722.8,0,58,4,0.602,28.71,18.2,64
12/05/2022 13:00,2.38,5,5.5,10.5,36,58,18.82,722.1,0,49,4.2,0.619,31.14,21.9,96
12/05/2022 14:00,2.3,3.7,4.4,8.2,37,105,14.75,721.5,0,39,4,0.588,33.28,19.2,122
12/05/2022 15:00,2.29,4.2,5,9.2,39,56,15.33,720.7,0,32,4,0.509,34.96,20.6,112
12/05/2022 16:00,2.28,3.8,5.3,9.3,42,168,14.2,720,0,29,NULL,0.435,35.7,19.2,119
12/05/2022 17:00,2.25,3.6,6.3,9.9,45,68,11.41,719.5,0,25,4.1,0.268,36,17.8,135
12/05/2022 18:00,2.19,3.4,6.5,9.9,47,46,10.81,719.4,0,21,4.2,0.187,35.79,17.1,152
12/05/2022 19:00,2.17,3.1,7,10.1,47,36,9.97,719.4,0,20,4.3,0.072,35.23,16.3,161
12/05/2022 20:00,2.36,3.4,7.7,11.2,27,34,11.43,719.9,0,42,4.8,0.002,32.05,21.9,107
12/05/2022 21:00,2.32,3.9,4.9,8.8,25,74,NULL,720.1,0,52,4.7,0,29.71,28,110
12/05/2022 22:00,2.3,4.3,4.5,8.8,25,105,NULL,720.2,0,58,4.4,0,28.08,28.6,103
12/05/2022 23:00,2.26,2.6,2.3,4.9,25,80,NULL,720.2,0,64,4.4,0,26.63,27.1,103
13/05/2022 00:00,2.26,3.8,2.5,6.2,23,53,NULL,720.5,0,70,4.3,0,25.28,20.8,102
13/05/2022 01:00,2.27,4.8,3.1,7.6,23,26,10.35,720.4,0,74,4.2,0,24.29,17.8,92
13/05/2022 02:00,2.27,2.5,2.6,5.1,23,33,10.62,720,0,77,4.2,0,23.64,15.2,99
13/05/2022 03:00,2.25,2.5,2.2,4.7,22,32,9.81,719.5,0,79,4.1,0,23.31,10.6,110
13/05/2022 04:00,2.24,2.6,2.2,4.7,22,26,9.78,719.5,0,79,4.2,0,23.3,9.4,110
13/05/2022 05:00,2.26,2.4,3.5,6,20,24,10.44,719.5,0,79,4.1,0,23.4,10.4,98
13/05/2022 06:00,2.34,5.6,8.2,13.6,16,39,11.54,719.7,0,80,4.1,0.001,23.29,9.8,116
13/05/2022 07:00,2.43,4.2,9.1,13.2,16,42,12.37,720,0,80,NULL,0.035,23.35,10.3,105
13/05/2022 08:00,2.43,5.8,9,14.7,19,49,13.42,720.5,0,76,NULL,0.182,24.22,9.7,97
13/05/2022 09:00,2.45,6.8,10,16.7,22,61,14.86,720.6,0,70,4.2,0.334,25.56,8.4,85
13/05/2022 10:00,2.48,7,12,18.9,26,60,17.8,720.8,0,67,4.2,0.301,25.99,8.2,70
13/05/2022 11:00,2.49,5,10.5,15.4,43,65,22.08,720.9,0,58,4.3,0.543,28.05,8,97
13/05/2022 12:00,2.52,3.7,9.5,13.2,60,65,27.25,720.6,0,54,4.4,0.592,29.14,12.5,83
13/05/2022 13:00,2.46,3.6,8.7,12.3,61,116,26.88,720.2,0,47,5.6,0.607,30.96,16.3,82
13/05/2022 14:00,2.4,4,6.2,10.2,47,88,19.6,719.8,0,40,5.2,0.587,32.63,18.7,96
13/05/2022 15:00,2.35,3.8,5.5,9.2,45,71,19.95,719.2,0,34,4.4,0.489,34.22,19.9,108
13/05/2022 16:00,2.28,3.5,5.3,8.8,47,68,17.62,718.6,0,28,4.3,0.442,35.57,16.8,124
13/05/2022 17:00,2.33,3.6,6.7,10.3,44,70,14.66,718.4,0,25,4.5,0.144,35.37,19,96
13/05/2022 18:00,2.36,3.8,9.9,13.6,35,71,15.72,718.5,0,30,4.5,0.048,33.96,17.4,83
13/05/2022 19:00,2.38,4,13,16.9,31,59,15.58,719.7,0,31,4.3,0.035,33.53,15.2,77
13/05/2022 20:00,2.38,3.4,7.8,11.2,29,61,12.26,720.1,0,45,4.3,0.002,31.45,20.1,116
13/05/2022 21:00,2.36,3.1,5.7,8.9,28,58,11.14,720.4,0,53,4.2,0,29.62,17.1,109
13/05/2022 22:00,2.32,2.9,4.7,7.6,27,49,10.78,720.6,0,58,4.2,0,28.21,24,95
13/05/2022 23:00,2.31,2.5,4.2,6.7,27,47,9.44,720.4,0,62,4,0,27.1,16.7,97
14/05/2022 00:00,2.31,2.5,3.5,5.9,27,28,10.48,720.2,0,65,4,0,26.16,15.6,91
14/05/2022 01:00,2.26,2.4,2.7,5.1,NULL,36,9.51,719.6,0,68,NULL,0,25.32,13.9,107
14/05/2022 02:00,2.59,2.5,3.5,5.9,26,30,9.69,718.8,0,70,4.1,0,24.81,12.8,60
14/05/2022 03:00,2.25,2.5,2.6,5,26,35,10.21,719.2,0,74,4,0,23.81,13.6,99
14/05/2022 04:00,2.29,2.6,5.3,7.9,24,29,11.34,719.7,0,75,4.4,0,23.3,12,78
